,t-SNE 1,t-SNE 2
E811_168,-13.845952,0.41658604
E812_314,-2.7239091,0.92849386
E813_196,-8.367057,-0.13605626
E814_268,-7.204305,0.6544758
E815_312,-4.0272512,-0.39996713
E816_101,-17.476557,-0.5959882
E817_772,21.118706,-0.3190849
E818_599,10.908707,-1.3230428
E819_665,16.36271,-0.72477376
E820_116,-13.979587,1.0385759
E821_576,7.877345,-1.0292115
E822_252,-6.8045635,-0.14238778
E823_713,18.643627,-0.1690573
E824_784,19.486216,-0.65475464
E825_331,-8.922339,0.51596403
E826_388,1.1853046,0.04866805
E827_35,-19.99172,0.43759888
E828_359,-2.0342894,0.48205808
E829_431,3.4497876,0.7201696
E830_765,19.92462,-0.12622474
E831_445,-2.5566247,-0.1471269
E832_118,-17.755676,-0.26119325
E833_246,-11.2742405,0.3112753
E834_527,2.2156768,0.46675104
E835_443,-0.66725945,-0.4086952
E836_138,-14.257665,-0.24123853
E837_470,2.6156485,0.2771151
E838_105,-17.385387,1.0197678
E839_343,-2.40165,0.7584183
E840_102,-19.90158,0.55981725
E841_321,-0.5084211,0.04786405
E842_137,-15.615264,0.9877605
E843_11,-20.051544,0.8748884
E844_741,19.726837,-0.865135
E845_465,7.6067815,-0.42073646
E846_649,15.857889,0.00063339435
E847_749,17.01636,-0.15633887
E848_422,6.8924994,-1.5741286
E849_503,7.2920256,-1.2508118
E850_505,2.829256,-0.05446083
E851_714,16.431316,-0.41924974
E852_46,-18.390882,-0.6775421
E853_742,17.525953,-0.3559697
E854_47,-19.745277,0.03570518
E855_270,-8.654362,-0.08050155
E856_211,-8.489162,0.30572176
E857_709,19.782278,-0.49204913
E858_369,-7.192603,-0.5104828
E859_254,-5.1538076,-0.039745513
E860_294,-1.9712071,0.9007624
E861_670,15.838709,-0.7970067
E862_630,8.64864,-0.001167163
E863_525,7.5043035,-0.29665232
E864_26,-20.023378,0.5783829
E865_318,-3.7449567,-0.49168605
E866_647,14.790877,-0.04215741
E867_6,-20.517836,1.1561464
E868_55,-19.162352,0.3868397
E869_39,-17.7435,0.3021851
E870_742,12.616779,-0.66369706
E871_245,-8.772709,-0.21980965
E872_796,20.112942,-1.4612972
E873_795,19.572798,-0.5960559
E874_107,-16.707802,0.6339182
E875_139,-13.953428,-0.12876357
E876_520,5.1471653,-0.3772262
E877_795,15.99114,-0.6738741
E878_178,-14.595599,0.44615188
E879_245,-8.900335,1.1935041
E880_677,10.005054,-0.42785436
E881_759,19.816547,-0.5389297
E882_531,7.717233,-0.57728666
E883_732,19.10574,-1.3113449
E884_791,15.397074,-2.0196145
E885_613,12.067692,-0.38202003
E886_98,-16.847454,0.8724021
E887_717,19.94229,-0.6300074
E888_326,-1.9169991,0.19388208
E889_653,16.9493,-1.8145251
E890_665,16.26397,-1.2326894
E891_451,2.541082,-1.0760128
E892_93,-17.724867,0.24921344
E893_718,20.837543,-0.39719087
E894_765,19.889992,0.3189293
E895_544,7.5252037,-0.381212
E896_131,-13.957695,-0.37796363
E897_98,-19.669102,0.025901137
E898_659,11.711615,-0.7332211
E899_3,-20.758211,1.3087
E900_9,-20.505552,0.7113224
E901_339,0.2398058,0.10358753
E902_87,-17.813345,0.5066862
E903_451,9.797607,0.12877187
E904_19,-20.370735,1.0468404
E905_736,13.596357,-0.42254347
E906_571,7.8935356,-0.31371933
E907_94,-16.187342,0.7336298
E908_696,17.758247,-0.078558214
E909_401,-2.388343,-0.22223827
E910_94,-18.150373,-0.4439055
E911_573,16.522581,-0.46023822
E912_93,-13.074126,0.8803457
E913_208,-11.426233,0.2286349
E914_547,12.427798,0.6646598
E915_416,0.5215401,-0.017384984
E916_665,16.773094,0.14411709
E917_786,20.210077,-0.94785136
E918_367,-1.5940946,-0.14509477
E919_777,19.014397,-0.3132832
E920_442,3.4662428,-0.51849496
E921_714,8.206274,0.76248974
E922_327,-2.8695116,0.6130396
E923_469,-0.23285297,-0.37087324
E924_515,7.6241827,-0.08019366
E925_170,-13.226266,0.2620337
E926_431,1.1825448,-0.13727947
E927_683,16.525576,-1.6578478
E928_85,-17.384388,-0.32682195
E929_133,-14.648277,0.8287594
E930_482,6.859867,-0.026596546
E931_291,-8.026695,0.621649
E932_789,19.389277,-0.3983121
E933_543,14.288658,-0.08795894
E934_52,-19.266737,0.7901296
E935_384,-2.062256,0.15579686
E936_518,4.4376836,0.41723502
E937_319,1.8903265,-0.15514225
E938_162,-12.097714,0.76422846
E939_30,-20.29202,1.1526266
E940_788,19.774069,-0.8735211
E941_692,10.658258,-0.19847243
E942_26,-18.033033,1.2057443
E943_371,-3.000825,1.2260903
E944_657,17.781506,-0.4378549
E945_207,-9.666956,0.07566659
E946_312,-7.0459776,1.0439203
E947_240,-8.842997,1.3521409
E948_333,-2.9549687,-0.7816314
E949_78,-17.850357,-0.19359896
E950_328,-1.7945182,1.1248661
E951_130,-18.670921,-0.6720207
E952_403,1.3611734,-0.8806235
E953_415,2.499067,0.75199836
E954_430,-1.5870736,0.32495502
E955_185,-12.90237,1.4211044
E956_596,12.248197,0.49711302
E957_332,-6.98795,-0.5899284
E958_796,21.227715,-0.37624395
E959_482,0.17333287,-0.0864834
E960_347,-3.2901165,-0.01674085
E961_617,11.83586,-0.49338397
E962_186,-12.287497,1.1302826
E963_552,9.919123,0.091394745
E964_650,14.319468,0.22974329
E965_378,-1.6923871,1.2361385
E966_242,-7.584387,-0.37080097
E967_623,11.706785,-1.4785522
E968_779,21.147863,-0.41823515
E969_746,17.98124,-0.0824892
E970_403,-3.5428762,-0.33025157
E971_416,3.13038,0.574722
E972_679,17.027117,-0.2542105
E973_796,21.262234,-0.3508238
E974_775,20.288803,-0.66937417
E975_428,2.369204,-0.36769554
E976_235,-4.8932214,-0.3288568
E977_361,-8.458319,0.54330504
E978_355,-4.497669,0.17598797
E979_265,-3.5228372,-0.1248241
E980_494,7.377014,-0.20646858
E981_656,6.328886,-0.088837706
E982_673,15.839016,-0.6274574
E983_203,-12.839255,1.3342932
E984_340,-3.0705943,-0.14053784
E985_486,7.316445,0.34245133
E986_775,19.741161,-0.3079788
E987_436,1.8083142,-0.40291324
E988_207,-12.952991,0.2546591
E989_105,-19.104433,-0.030698903
E990_23,-20.233627,1.1789517
E991_608,16.38564,-0.056686383
E992_595,11.8049135,-0.50491637
E993_22,-19.692835,0.8393583
E994_25,-20.476162,0.49187556
E995_604,12.187923,-1.0474397
E996_792,21.289467,-0.41064283
E997_459,3.609562,-0.04176137
E998_643,11.73211,0.7205087
E999_59,-18.693985,-0.1917102
E1000_752,17.475977,-1.4673054
E1001_39,-18.392248,0.22034599
E1002_282,-5.354589,0.32271296
E1003_645,11.985185,0.062890165
E1004_269,-7.202598,1.10745
E1005_776,18.992886,-1.0410762
E1006_371,0.9176186,-0.5212622
E1007_273,-9.968853,0.74870604
E1008_61,-18.758194,-0.31078503
E1009_13,-19.84272,0.2928024
E1010_334,-1.5946954,0.85912484
E1011_262,-6.4971876,0.05394243
E1012_791,19.583107,-1.4858468
E1013_638,16.210844,0.23038058
E1014_323,-3.447053,-0.017522853
E1015_670,12.539837,0.10579927
E1016_388,-0.14018238,0.7202224
E1017_687,16.713976,-1.9147489
E1018_727,16.449024,-1.1893185
E1019_401,-1.4788595,-0.008239168
E1020_696,16.97203,0.17971592
E1021_692,12.320406,-0.2061285
E1022_772,19.476063,0.38883653
E1023_331,-4.024725,-0.22794107
E1024_295,-8.369223,-0.27201533
E1025_52,-19.171686,-0.4563044
E1026_509,11.5329275,-0.86582196
E1027_577,7.5178714,0.50524384
E1028_649,14.149468,0.0042879586
E1029_506,9.176155,-0.18844305
E1030_632,11.170197,-0.8706422
E1031_109,-17.909653,-0.34791395
E1032_446,2.9990559,-0.3842278
E1033_24,-18.605179,1.2086866
E1034_492,8.122139,-1.2587786
E1035_113,-18.217852,0.80326486
E1036_419,0.05706,-0.2423951
E1037_435,2.3897214,0.9111326
E1038_546,7.92831,0.88971406
E1039_177,-13.588533,-0.00043578926
E1040_258,-7.4132075,0.70108044
E1041_622,12.67524,0.7586705
E1042_563,7.4468904,-0.17751543
E1043_567,11.921258,-0.28714544
E1044_88,-13.660855,1.196753
E1045_590,15.343781,-1.1221082
E1046_464,2.2725534,0.54652065
E1047_674,18.351433,-0.486118
E1048_244,-8.070414,0.6869763
E1049_342,-3.8491366,0.25443166
E1050_297,-2.0408142,-0.4018588
E1051_504,6.411039,-0.8927484
E1052_687,19.187683,-0.5751964
E1053_264,-7.4847174,0.18677963
E1054_289,-3.624005,0.6354102
E1055_4,-20.539318,1.1979731
E1056_33,-20.168516,0.1749201
E1057_166,-14.027783,0.46499452
E1058_128,-14.025424,0.8510412
E1059_293,-8.3787155,-1.2267871
E1060_74,-18.209122,0.20827717
E1061_780,16.728159,-0.8161171
E1062_562,9.24413,-0.14247365
E1063_657,16.982264,0.19090629
E1064_346,-2.9214954,0.068883434
E1065_235,-8.948169,0.51057565
E1066_491,-4.9349923,0.33988574
E1067_309,-6.343991,0.5888828
E1068_670,16.476948,-0.96252906
E1069_622,15.759486,-1.9484756
E1070_291,-12.05772,1.554683
E1071_195,-14.517703,0.2999037
E1072_377,1.8530226,0.42591894
E1073_308,-6.7375646,0.3672018
E1074_232,-9.778634,0.79679775
E1075_279,-2.5813227,-0.5158933
E1076_780,19.251522,-0.68314976
E1077_118,-15.650962,0.5800151
E1078_170,-14.246519,0.3345947
E1079_717,15.588793,-0.4734767
E1080_499,7.6971297,-0.10612733
E1081_315,-8.740788,-0.1624976
E1082_757,10.056532,-0.2634048
E1083_620,11.773746,0.41835845
E1084_338,-1.0352293,-1.0983245
E1085_606,13.625302,-1.4692724
E1086_298,-2.9181573,0.30890182
E1087_158,-15.289562,0.03277756
E1088_678,13.144866,-0.8507285
E1089_789,17.018183,-0.20902209
E1090_608,7.0538917,0.71364564
E1091_271,-7.782339,1.4530226
E1092_388,-2.739435,-0.22360912
E1093_517,5.9896894,0.22209884
E1094_587,2.7474582,-1.1890454
E1095_266,-5.6304135,-0.043875787
E1096_726,20.138683,-0.8085032
E1097_646,14.784328,-0.46318552
E1098_7,-20.56979,0.784162
E1099_487,-0.94648665,-0.19819395
E1100_712,19.475737,-0.18423808
E1101_196,-8.406032,-0.5526706
E1102_82,-18.38411,0.42500007
E1103_53,-17.960724,-0.317671
E1104_61,-18.99523,0.43279687
E1105_489,2.7331414,0.03521469
E1106_218,-11.565401,0.1189094
E1107_457,7.8918176,-1.1539891
E1108_98,-17.82568,-0.19639683
E1109_796,21.175169,-0.27870163
E1110_247,-6.2136116,0.7980239
E1111_636,17.225637,-0.0504012
E1112_736,15.498791,-0.4564601
E1113_678,15.935988,-0.36019042
E1114_313,-1.5922328,-0.49028033
E1115_466,5.7900333,0.120745
E1116_301,-4.1249194,0.13574581
E1117_690,11.506225,0.39126253
E1118_762,19.656618,-0.69230455
E1119_662,17.288788,-1.2045903
E1120_765,17.433357,-1.4649831
E1121_651,12.504821,0.06292461
E1122_673,14.859066,-0.20939504
E1123_502,7.390208,-0.7958251
E1124_485,5.2020497,0.09347674
E1125_600,12.365343,-1.5047525
E1126_374,3.9646146,0.25032553
E1127_383,1.9810922,-0.14095348
E1128_128,-14.882898,0.8112468
E1129_601,12.135918,0.362137
E1130_645,12.073775,-0.5644198
E1131_15,-20.002844,0.9695201
E1132_727,17.226557,-1.7172103
E1133_236,-8.925797,0.6788129
E1134_687,13.066392,-0.55730987
E1135_305,-1.9066453,0.20483065
E1136_489,1.6468493,-0.3660041
E1137_269,-2.292873,-0.7528963
E1138_484,2.288361,0.8442722
E1139_192,-12.634326,1.1350969
E1140_233,-8.657075,-1.0655068
E1141_466,3.1188385,-0.0035790324
E1142_188,-12.571543,1.0536246
E1143_0,-20.858713,1.4410533
E1144_793,20.606155,-0.6050873
E1145_769,20.619883,-0.40228274
E1146_438,1.856996,-1.1684606
E1147_465,6.4658875,-0.11602523
E1148_301,-2.9567082,-0.80688775
E1149_51,-19.77274,1.2859232
E1150_602,6.817434,-1.2128931
E1151_688,13.792175,-0.3970763
E1152_587,7.5669823,-0.4844329
E1153_130,-15.46788,0.6933333
E1154_34,-19.165102,0.51265186
E1155_181,-13.737147,0.7873672
E1156_639,7.328635,-0.12657216
E1157_304,-7.011975,0.36470318
E1158_61,-17.896704,-0.3705312
E1159_308,-3.1389241,0.6690446
E1160_302,-7.913917,1.2691691
E1161_563,12.375252,1.1931787
E1162_748,19.680576,-0.672567
E1163_193,-11.815704,0.15131128
E1164_721,18.460375,-0.92827916
E1165_254,-3.5243661,0.568809
E1166_152,-13.764008,1.6441346
E1167_613,16.666925,-1.1484184
E1168_89,-19.094809,0.006938933
E1169_466,2.4277372,0.5955474
E1170_671,14.927048,-0.6517064
E1171_189,-8.297442,0.65216666
E1172_254,-8.225206,0.5337289
E1173_301,-3.495538,-0.40766573
E1174_128,-16.467037,1.2395222
E1175_723,19.978601,-0.92683923
E1176_332,-2.753831,0.13809225
E1177_614,15.667454,0.7292926
E1178_669,14.06458,0.13301459
E1179_264,-7.9059653,-0.36470455
E1180_559,12.172372,-0.38418025
E1181_563,11.852771,1.0906595
E1182_550,11.324761,0.2614142
E1183_535,7.1716976,-0.64107555
E1184_39,-18.280602,0.3731772
E1185_718,17.366367,-0.5547082
E1186_127,-13.216301,-0.22168007
E1187_228,-9.391234,0.42251423
E1188_725,18.836796,0.39153528
E1189_21,-19.194023,0.1387066
E1190_694,19.868734,-0.904878
E1191_444,-3.4092605,0.8466759
E1192_345,-13.552567,0.17602846
E1193_608,16.816439,-1.7944902
E1194_370,-3.094834,-1.3013105
E1195_25,-18.413328,-0.5904353
E1196_786,19.654322,-0.77212524
E1197_84,-18.215117,0.008764897
E1198_444,0.8206975,-0.37571877
E1199_431,-3.309251,0.3313272
E1200_355,-3.4884384,1.4414548
E1201_640,16.87276,-1.6275673
E1202_432,2.619578,0.26283398
E1203_594,11.491289,-1.0880233
E1204_799,21.409199,-0.34142125
E1205_713,17.20079,-0.6587438
E1206_745,21.04605,-0.42131722
E1207_770,14.095631,-0.7766418
E1208_280,-2.7743392,-0.21381676
E1209_706,11.859978,0.22239889
E1210_354,1.4409891,0.35856745
E1211_286,-9.857939,0.42590478
E1212_624,15.23876,-0.6819395
E1213_52,-18.349854,0.4553589
E1214_117,-13.873183,0.17884642
E1215_611,13.360798,-0.3127796
E1216_211,-14.329375,-0.10454187
E1217_571,7.5185084,0.24506284
E1218_796,19.222727,-0.39363593
E1219_287,-6.8061094,1.211856
E1220_673,17.918245,0.5990473
E1221_251,-8.260065,0.82184047
E1222_107,-12.594103,1.5373306
E1223_518,7.830029,-1.0344001
E1224_756,15.510383,-0.34053472
E1225_721,15.73296,0.40657514
E1226_486,6.925769,-0.36705917
E1227_395,-6.2814875,-0.4078147
E1228_564,8.144447,-0.79206157
E1229_101,-16.44632,-0.14635365
E1230_572,12.535396,-0.25623572
E1231_696,19.53045,-0.037086375
E1232_27,-17.745897,-0.26271632
E1233_9,-20.202213,1.2730829
E1234_750,21.292065,-0.31370702
E1235_700,15.070125,-0.20011774
E1236_592,14.3626995,-1.2431662
E1237_499,6.342315,-0.032245852
E1238_509,6.9842744,-1.2788041
E1239_451,1.8647735,-0.0069448273
E1240_285,-2.6310904,0.76066077
E1241_364,-3.2515738,-0.22393316
E1242_243,-8.010061,0.46261975
E1243_499,7.291646,0.0037974021
E1244_603,2.2110646,-0.21261007
E1245_649,16.856253,-0.44888043
E1246_608,12.162134,0.37631798
E1247_703,17.178095,-0.38885945
E1248_123,-16.642742,0.83445925
E1249_52,-18.808758,0.4980336
E1250_541,4.2950673,-0.034733567
E1251_612,15.024758,-2.4327238
E1252_453,2.8570445,-0.6791146
E1253_361,2.2762294,-0.020885943
E1254_272,-8.858584,0.24489
E1255_743,17.589693,-0.8664012
E1256_144,-13.38994,0.5638499
E1257_65,-17.888245,-0.80695397
E1258_792,16.008469,0.6581488
E1259_473,7.094544,-1.3167692
E1260_190,-13.04155,0.5550952
E1261_213,-10.467519,-0.23644787
E1262_595,11.783369,-0.634106
E1263_245,-2.854565,0.2899775
E1264_561,7.9777236,0.1045929
E1265_409,1.1340983,0.08578302
E1266_319,-2.85504,0.6964836
E1267_430,0.067199446,-0.571074
E1268_626,12.523591,0.76872617
E1269_110,-17.233719,0.84484583
E1270_485,7.6695085,-0.7600037
E1271_130,-15.675825,0.036525074
E1272_547,4.4579334,-0.705747
E1273_554,7.223645,-0.65392995
E1274_741,19.964857,-1.1648048
E1275_335,-2.4562862,0.21330203
E1276_466,3.9880807,-1.3665313
E1277_661,12.676289,-0.9477177
E1278_371,-1.9640834,0.80052483
E1279_124,-18.433392,1.372147
E1280_358,0.07535989,-0.022237927
E1281_414,1.3894794,-0.23559763
E1282_291,-8.06458,-0.03311072
E1283_276,-3.0699372,0.30221656
E1284_779,20.184324,-1.3055065
E1285_148,-14.389159,0.61638594
E1286_588,10.985516,-0.095793
E1287_435,-2.6361926,1.546941
E1288_660,12.361789,-0.9599326
E1289_75,-18.4083,0.9454525
E1290_780,20.894514,-0.43020472
E1291_266,-7.2156982,-0.18046305
E1292_378,-6.4096484,0.24987857
E1293_362,-1.4568555,-0.7978347
E1294_435,1.3505224,0.4895281
E1295_86,-18.200535,-0.0255254
E1296_148,-14.4940605,0.9246695
E1297_309,-4.1275783,-0.0040464588
E1298_529,5.417917,-0.6655514
E1299_117,-13.31247,0.83966386
E1300_554,2.965097,-0.11918724
E1301_623,16.823486,-0.40557194
E1302_230,-7.4657927,0.9539138
E1303_290,-11.006898,0.9233416
E1304_214,-8.346492,0.17119914
E1305_444,2.7094285,0.05219972
E1306_461,2.4853609,-0.34380773
E1307_496,5.5444717,-0.91834116
E1308_52,-18.772966,0.5224605
E1309_555,15.298012,-0.6860908
E1310_200,-15.421416,-0.117160484
E1311_465,3.8562794,-0.1436578
E1312_258,-7.368044,-0.651948
E1313_442,2.4202724,-0.02452776
E1314_552,8.3199,0.160396
E1315_707,15.488615,-0.51716065
E1316_604,15.86204,-1.128636
E1317_474,1.7789656,-0.2772223
E1318_334,-3.648247,0.75469965
E1319_658,16.471432,-1.4203798
E1320_561,7.8699727,-0.67710817
E1321_84,-18.794214,-0.18064696
E1322_54,-18.914286,1.0876895
E1323_170,-14.689148,-0.093420245
E1324_500,7.8195453,-1.1180786
E1325_301,-3.2306035,0.13625619
E1326_396,1.4351172,0.43025813
E1327_138,-14.204512,0.8355944
E1328_127,-16.304111,0.3146419
E1329_420,2.4003143,0.40240198
E1330_514,6.6496577,-0.5775862
E1331_250,-8.875445,-0.702589
E1332_553,12.632697,-1.2126707
E1333_717,16.099834,-0.42508167
E1334_570,7.727118,-1.0324225
E1335_183,-11.776675,0.31240332
E1336_412,1.8344897,-0.11803854
E1337_349,0.7491488,-0.30553535
E1338_368,-3.8421414,0.4230246
E1339_665,13.947908,-0.0030330368
E1340_347,-4.9981384,-0.15440154
E1341_265,-9.721365,0.65282255
E1342_689,15.675388,-0.26181814
E1343_735,18.311357,-0.81247413
E1344_315,-5.890939,-0.18175617
E1345_107,-19.104296,-0.6314151
E1346_565,8.826431,0.43294993
E1347_79,-18.494001,0.81112057
E1348_65,-18.468906,0.098501846
E1349_404,2.0578206,-0.0720795
E1350_469,8.266452,-0.5641676
E1351_199,-9.293938,-0.037701707
E1352_40,-17.889818,0.3113697
E1353_116,-13.913894,0.32722628
E1354_554,12.768346,-0.44662353
E1355_475,-2.967502,0.1837572
E1356_674,11.011452,-0.74303484
E1357_717,19.034685,-0.8266071
E1358_296,-11.956432,0.15151936
E1359_158,-13.1277895,0.122827426
E1360_409,-3.0713518,-0.5907115
E1361_4,-20.716877,1.1601875
E1362_571,6.5743785,0.18749842
E1363_645,19.773933,-0.96622473
E1364_791,19.73283,-0.31125766
E1365_129,-14.311015,1.1784168
E1366_410,-3.4074345,1.5202826
E1367_774,18.483675,-0.7990699
E1368_266,-7.397499,0.02444829
E1369_9,-19.892597,1.1168104
E1370_106,-19.082312,0.42885146
E1371_12,-20.021427,0.8086165
E1372_36,-18.861519,1.0189065
E1373_774,19.890953,-0.37450427
E1374_335,-8.744909,0.7448983
E1375_399,-2.6462214,-0.6645013
E1376_59,-18.287783,1.1543472
E1377_451,1.3791775,0.8101525
E1378_154,-13.371703,1.1995996
E1379_511,7.040966,-0.4136721
E1380_387,-3.6683426,1.1723986
E1381_395,2.1180785,0.16816382
E1382_249,-8.142998,0.47680107
E1383_455,5.195804,-0.90848285
E1384_666,9.311726,-0.37631068
E1385_734,18.238842,0.032194946
E1386_35,-18.557814,0.19462916
E1387_173,-13.42453,0.9374489
E1388_185,-14.622346,1.2005211
E1389_702,15.204232,-1.0243361
E1390_394,-2.436509,-0.43828213
E1391_132,-15.275701,0.37388372
E1392_205,-10.237398,0.6549775
E1393_530,4.519522,-0.08733576
E1394_209,-8.3424225,0.13375217
E1395_698,14.679978,-0.37457708
E1396_569,16.078379,0.11272563
E1397_657,12.298885,0.424033
E1398_322,-4.5969934,0.003481808
E1399_395,-2.3994107,0.06886106
E1400_592,2.3237298,-1.1834686
E1401_731,19.60292,-0.43726885
E1402_318,-2.479916,0.24914932
E1403_419,2.4454548,-0.99245626
E1404_581,11.065057,-0.80315
E1405_77,-18.709768,0.39529786
E1406_643,10.666053,0.33524275
E1407_310,-2.2464674,1.1431533
E1408_666,12.511922,-0.059978936
E1409_314,-2.0020416,0.63816196
E1410_609,11.455146,-1.321211
E1411_123,-17.053585,0.5059494
E1412_110,-19.456085,-0.38973656
E1413_783,18.872921,-0.28392264
E1414_255,-5.609017,-0.2547484
E1415_296,-4.623563,-0.20496178
E1416_610,13.014468,-1.2666564
E1417_504,7.519232,0.88343674
E1418_148,-13.924108,0.020930873
E1419_220,-8.296722,1.0585754
E1420_403,1.8359599,-0.6088447
E1421_370,2.0628097,-0.63228697
E1422_570,11.157601,-0.7128011
E1423_596,7.2073207,-0.7405935
E1424_534,8.526301,-0.8810179
E1425_341,-2.4846885,0.10834741
E1426_569,11.001514,-0.748064
E1427_78,-17.617352,0.11765563
E1428_796,21.212574,-0.5878646
E1429_388,1.9086933,0.6481543
E1430_324,-8.923866,0.18554795
E1431_740,19.900871,-1.062521
E1432_594,13.401792,-0.25207183
E1433_380,-3.180219,-0.500932
E1434_668,16.84439,0.569017
E1435_67,-18.187757,0.34723645
E1436_590,5.4072185,-1.1099724
E1437_716,16.265354,-0.56163156
E1438_671,19.613058,-1.24252
E1439_277,-2.9106398,0.48637682
E1440_65,-20.583736,0.64909565
E1441_693,20.037512,-0.9991892
E1442_497,8.0627575,-0.111308545
E1443_604,11.61308,-0.9676832
E1444_231,-9.691073,0.4753139
E1445_0,-20.858707,1.4410609
E1446_589,9.61608,-0.6212236
E1447_126,-13.690335,-0.2952341
E1448_129,-14.22524,-0.03509464
E1449_477,1.3715277,0.85986596
E1450_190,-8.044122,-0.10068029
E1451_7,-20.512112,0.86321735
E1452_634,13.110851,-0.16240497
E1453_288,-4.151359,-0.07986839
E1454_625,12.854307,0.7220595
E1455_53,-19.042309,-0.009243966
E1456_691,15.738854,-0.20475724
E1457_300,-6.503023,0.12382093
E1458_391,-3.2652864,-1.012634
E1459_247,-2.7157164,-0.40032032
E1460_285,-6.2305017,0.90214515
E1461_253,-8.274083,-0.2770589
E1462_665,15.465682,-0.255048
E1463_74,-19.898462,0.32902548
E1464_351,-3.932172,-0.85797197
E1465_598,12.205966,0.34712034
E1466_385,4.217738,-0.08701437
E1467_440,0.5998631,0.42937607
E1468_167,-14.31839,0.31955108
E1469_762,17.91157,0.06707144
E1470_322,-3.397257,0.6238876
E1471_738,16.245049,0.54108626
E1472_678,16.547834,-0.88429785
E1473_49,-19.178509,0.5683487
E1474_489,2.9185438,-0.3023268
E1475_146,-17.34447,0.43211502
E1476_18,-19.559175,0.1536133
E1477_540,15.413543,-1.5068389
E1478_83,-17.711458,-0.33673364
E1479_23,-18.49761,0.079355195
E1480_222,-8.6677685,-0.110810205
E1481_418,2.606413,-1.0477376
E1482_624,6.5727324,-0.2923008
E1483_554,6.5918446,0.6343612
E1484_50,-18.251429,0.12165974
E1485_89,-14.107554,0.68385607
E1486_593,11.314243,-0.44437107
E1487_650,12.648043,0.11793685
E1488_700,16.338305,0.68337023
E1489_115,-17.957525,-0.049886268
E1490_754,15.911258,-0.32563615
E1491_248,-7.670104,-0.057569344
E1492_68,-19.868097,0.56700677
E1493_617,15.150615,0.22342104
E1494_199,-13.208597,0.49936762
E1495_234,-14.489886,0.62110746
E1496_364,-2.0336082,0.19941874
E1497_510,10.84148,-0.25686324
E1498_719,15.640115,-0.8334937
E1499_560,8.20962,-1.2372478
E1500_606,13.589105,-1.125896
E1501_256,-9.815569,-0.14247273
E1502_201,-8.586444,0.5190534
E1503_310,-3.5649862,-0.4108675
E1504_792,21.051676,-0.42993614
E1505_743,18.466051,-0.9009559
E1506_782,20.860083,-0.13909829
E1507_644,12.480079,0.5521707
E1508_749,16.206879,-0.6975302
E1509_208,-9.273591,-0.22323522
E1510_758,17.909624,-0.7902301
E1511_283,-8.200109,0.5833567
E1512_385,0.8956104,0.12691918
E1513_156,-12.814203,1.2558539
E1514_349,-2.8336556,0.9496621
E1515_494,-1.5124274,-0.35029516
E1516_80,-17.77774,0.36124933
E1517_451,4.5269656,-0.33068076
E1518_519,11.08287,-0.051947158
E1519_692,16.079172,-0.24158442
E1520_781,20.955166,-0.423208
E1521_511,5.2009225,0.14379962
E1522_120,-14.385362,0.44794774
E1523_545,10.296038,-0.20098111
E1524_116,-17.911964,-0.6116386
E1525_628,16.233238,-1.1008409
E1526_96,-18.62213,0.8225465
E1527_276,-3.2004728,0.38612124
E1528_279,-9.93104,2.3482366
E1529_430,2.4103951,-0.74863267
E1530_226,-11.794232,0.5197302
E1531_458,6.7250867,-0.5694532
E1532_714,19.077799,-0.6438982
E1533_441,2.8186915,-0.27453718
E1534_732,12.125894,0.23407753
E1535_50,-18.215313,-0.059676427
E1536_479,6.5622835,-0.25874525
E1537_368,-0.5658064,-0.66040796
E1538_136,-18.87007,-0.28448567
E1539_51,-19.611122,0.3589366
E1540_217,-13.885135,0.82783824
E1541_580,12.015532,-1.0040864
E1542_493,6.36373,-0.7696927
E1543_89,-16.009293,0.54916227
E1544_81,-17.363483,-0.19450755
E1545_607,12.832333,-0.2428142
E1546_719,19.797033,-0.22212756
E1547_360,-3.3255439,1.3461442
E1548_40,-17.645987,-0.6454351
E1549_555,15.682836,-1.2852522
E1550_53,-19.373947,0.0026581702
E1551_698,16.353117,-1.2994169
E1552_108,-15.300316,-0.09729517
E1553_415,2.8138518,0.78224677
E1554_768,16.925188,-0.006656647
E1555_182,-11.57508,0.67655694
E1556_333,-1.9017107,-0.8458324
E1557_798,19.776575,-0.03346938
E1558_565,11.446606,-0.019595455
E1559_182,-11.714801,0.30192712
E1560_159,-13.939933,0.601383
E1561_229,-7.524996,0.20793296
E1562_290,-3.7950604,-0.93915606
E1563_128,-17.670391,0.38823622
E1564_239,-5.686008,0.113305606
E1565_313,-3.0924213,-0.43365598
E1566_591,7.891937,0.13611273
E1567_774,19.850145,-0.83021885
E1568_739,18.908426,-0.9773115
E1569_191,-9.658192,0.23194066
E1570_11,-20.241676,1.0058409
E1571_650,16.618473,-0.3617573
E1572_131,-14.386001,0.2901853
E1573_303,-9.421062,0.5453188
E1574_136,-12.780962,1.1030325
E1575_138,-14.94428,-0.31811205
E1576_288,-6.908428,-0.16286564
E1577_369,2.916087,-0.06861244
E1578_516,6.6138883,0.31827384
E1579_144,-15.3842535,0.9733662
E1580_503,10.200809,-0.6876003
E1581_347,-3.1088598,-0.12603079
E1582_3,-20.69851,1.3665023
E1583_123,-15.116937,0.014534858
E1584_133,-18.077782,-0.3591797
E1585_62,-18.76424,0.66424495
E1586_474,1.9875137,0.0007263057
