,t-SNE 1,t-SNE 2
E819_541,-8.32409,1.7583139
E820_788,-3.3157613,-7.1899815
E821_475,-8.084768,-2.3633044
E822_309,6.0789413,5.575842
E823_355,-5.4187813,8.425785
E824_128,8.037959,3.6963766
E825_24,5.2808466,-2.3973558
E826_231,5.9248586,6.2914453
E827_56,7.4497886,-2.2686503
E828_715,-6.6459403,-4.0701203
E829_30,6.2697387,-5.775833
E830_571,-6.3316083,-5.1206684
E831_428,3.3488219,8.150215
E832_37,2.904302,-4.9614005
E833_677,-7.733047,-3.5517929
E834_351,1.8278135,7.5164165
E835_493,-6.63569,5.5307
E836_183,8.132022,3.983926
E837_604,-7.424027,6.2702427
E838_720,3.2215998,-8.515155
E839_579,-5.317954,-5.536104
E840_235,6.542265,5.0519733
E841_466,-6.012101,-4.632097
E842_640,-9.233145,-0.27457258
E843_343,-3.647326,7.7517023
E844_426,-9.240171,2.1039982
E845_105,6.7396774,-1.7276145
E846_19,2.8026,-7.669898
E847_402,-8.003072,5.0075765
E848_612,-3.659773,-7.7820973
E849_621,-9.534886,-0.60046756
E850_743,-3.1237602,-8.128733
E851_716,-2.0098991,-7.687273
E852_530,-7.3289604,-4.4136267
E853_465,-3.497524,8.187702
E854_217,7.00675,2.4811435
E855_482,-4.9232097,7.646993
E856_130,8.072351,0.30267587
E857_777,7.769459,1.7275772
E858_452,-7.6386075,5.9040246
E859_22,5.428707,-3.571451
E860_120,7.3105617,-3.7218907
E861_507,-7.4444327,-1.612131
E862_355,-5.201157,7.156506
E863_297,4.46092,6.7305193
E864_174,8.304281,2.6412544
E865_91,7.5580487,-3.9600718
E866_737,2.4123945,-8.361877
E867_69,7.610634,-2.218048
E868_122,7.387917,3.9586957
E869_308,1.8475444,7.419094
E870_173,7.121617,4.0800643
E871_361,3.0977025,7.4127836
E872_704,1.9055921,-8.349811
E873_335,4.784868,7.2247334
E874_428,-2.9846544,7.504382
E875_427,-5.0600233,7.3139353
E876_404,-2.308651,7.777295
E877_629,2.04636,-8.2539215
E878_217,8.868632,2.03755
E879_455,-3.9327419,8.080751
E880_133,8.479057,2.1741745
E881_156,7.755206,3.681368
E882_306,-0.30156252,7.9331555
E883_264,8.383163,2.1423237
E884_15,3.3634725,-6.866664
E885_650,-1.0578054,-7.807203
E886_51,7.518315,-3.5679371
E887_372,-7.232368,6.707218
E888_363,-7.662506,4.5054865
E889_604,-3.5295522,-7.462981
E890_780,-3.5897026,-7.485076
E891_439,-9.311519,0.021358093
E892_294,-1.8751475,8.790126
E893_62,5.85538,-6.8553042
E894_423,-7.957882,0.0967821
E895_317,4.051171,7.7314563
E896_341,4.731936,6.916714
E897_457,-7.831196,5.4265866
E898_788,-6.875641,-5.2650523
E899_550,-7.750086,3.115937
E900_778,1.5937089,-8.307604
E901_331,9.215306,2.196113
E902_617,-4.189067,-4.7588468
E903_778,2.6449354,-7.578371
E904_680,-2.7632446,-7.6306667
E905_626,-9.09928,-0.10546229
E906_699,-2.446516,-8.364256
E907_453,-8.294002,0.7269589
E908_89,5.7538614,-6.8060737
E909_257,-1.1451923,8.435173
E910_501,-3.1832607,8.11397
E911_755,7.557557,-4.033848
E912_302,-1.3144366,8.194738
E913_192,7.64638,-2.5892043
E914_624,-2.6224046,-8.732171
E915_164,7.498054,2.4768112
E916_549,-8.291783,0.77285624
E917_54,7.116313,-2.0876813
E918_772,3.7622764,-8.853978
E919_552,-7.9863086,5.950575
E920_752,-0.06460597,-8.427532
E921_532,-9.72068,0.3078529
E922_9,1.1079625,-6.1977506
E923_358,-4.538809,7.0318937
E924_293,-2.7348452,8.768501
E925_22,2.8422785,-7.4299664
E926_392,-5.294709,5.7525516
E927_361,3.5245101,7.025075
E928_642,-3.1182952,-7.887354
E929_540,-5.660451,-5.121173
E930_748,4.6309114,-8.0383005
E931_296,6.096727,5.6491227
E932_778,3.6198697,-8.611959
E933_207,7.0913286,4.207152
E934_611,-8.595019,-0.7259512
E935_75,6.445156,-4.339061
E936_623,4.41441,-7.5891643
E937_485,-3.7331765,-7.1347694
E938_11,1.5974134,-6.4010954
E939_747,-3.539094,-8.445853
E940_431,-8.222926,1.0047648
E941_556,-9.323838,0.3038984
E942_591,-8.578981,-0.08436892
E943_766,-2.139707,-8.492317
E944_512,-8.533736,-1.3983923
E945_324,2.8182075,7.714232
E946_702,-1.715573,-7.634475
E947_105,6.995549,-2.5351248
E948_387,-2.7379458,9.279963
E949_573,-7.49063,-4.582276
E950_519,-3.137987,-6.707877
E951_165,7.3921695,-0.23588972
E952_731,3.9319086,-8.782174
E953_537,-2.6744564,9.102631
E954_311,4.3529143,6.387877
E955_61,4.0127363,-7.835313
E956_727,3.3813903,-8.9755745
E957_630,3.7003891,-8.718773
E958_744,7.605142,-4.418729
E959_618,-8.896359,-0.2490085
E960_524,-8.725344,0.5752583
E961_761,3.2004447,-8.528497
E962_654,-3.7146797,-7.98849
E963_496,-7.604185,2.2862344
E964_396,7.0240817,4.6537046
E965_678,-3.1077793,-8.186119
E966_311,-2.8129437,9.044371
E967_385,-6.9135323,4.557441
E968_245,4.9078097,7.0107775
E969_233,3.2989073,7.7265005
E970_749,1.422882,-8.1498165
E971_255,-0.08219353,7.9726562
E972_245,5.385793,7.553098
E973_593,-2.8457386,-7.6299715
E974_39,4.045763,-5.4003987
E975_165,9.35093,2.7614632
E976_308,-1.4871727,8.968858
E977_82,4.070893,-8.20147
E978_771,-2.4718542,-8.198944
E979_212,8.069723,-1.473224
E980_190,8.041657,2.3331091
E981_786,6.079374,-6.421404
E982_423,-3.0937345,8.7970295
E983_70,6.709876,-2.2868073
E984_710,3.5996177,-8.729863
E985_247,5.910526,5.391287
E986_277,-1.9631395,8.213877
E987_710,-5.556103,-5.3518705
E988_727,5.0119934,-7.5389113
E989_737,-0.47749102,-8.096742
E990_381,-4.520159,8.3307495
E991_692,3.780469,-8.095297
E992_453,-2.3377583,7.9851
E993_213,7.9887996,1.6772606
E994_277,5.0809603,7.1634045
E995_622,-6.999624,-4.037769
E996_143,6.8448415,-5.845204
E997_752,-2.1911438,-7.9092336
E998_559,-8.770518,-0.9262694
E999_179,4.4211364,6.4069395
E1000_636,-6.475414,-5.133977
E1001_745,3.8994312,-8.783804
E1002_3,0.52279353,-6.266653
E1003_660,-3.4133003,-8.761641
E1004_643,-5.6823344,-4.2343764
E1005_722,3.6009946,-8.966598
E1006_241,7.268326,4.430358
E1007_370,5.0833263,7.664867
E1008_96,7.196165,-2.823409
E1009_331,-7.855968,5.4284215
E1010_605,-6.10819,-4.5896573
E1011_239,7.9457417,-2.190381
E1012_613,3.9300148,8.333068
E1013_365,-6.4492087,6.5616064
E1014_411,-7.433296,-0.28244817
E1015_389,-8.003538,6.4588513
E1016_764,-6.469852,-3.9685047
E1017_781,4.856581,-8.562488
E1018_618,-3.0332336,-6.9608502
E1019_212,7.738192,-2.3837602
E1020_29,6.1622257,-4.1110315
E1021_421,-0.9656934,8.023584
E1022_787,4.0078187,-8.593016
E1023_289,3.9385862,6.7187123
E1024_271,5.081322,6.704744
E1025_397,-0.38490584,7.805677
E1026_275,5.163863,7.2536325
E1027_785,-2.7130735,-7.5711603
E1028_657,5.7610483,-7.5223804
E1029_239,5.5348144,6.413323
E1030_219,-2.73012,9.084726
E1031_155,7.3820515,3.8905244
E1032_369,-1.7300363,8.186238
E1033_532,-8.306363,3.0941515
E1034_650,-7.8016496,-3.999606
E1035_293,6.970057,1.0896955
E1036_176,9.577181,2.3043427
E1037_54,5.6622066,-6.762872
E1038_438,-5.0708995,7.9628873
E1039_119,6.545804,-1.8326455
E1040_443,-4.7595944,6.7539845
E1041_201,7.352013,3.3351142
E1042_615,-9.637984,0.058916826
E1043_344,-3.2781947,8.978848
E1044_570,-6.753973,6.9564652
E1045_414,-7.519445,5.552096
E1046_381,-6.293217,5.5157065
E1047_670,-9.401183,1.2440819
E1048_685,0.10540299,-8.366801
E1049_277,7.462462,4.521204
E1050_294,-1.6070415,7.954763
E1051_19,1.4862671,-6.5582705
E1052_313,7.380903,3.3864064
E1053_392,-6.9524794,5.756592
E1054_656,-2.9182682,-7.5552454
E1055_338,-6.8034587,6.0816483
E1056_509,-8.639494,0.96722424
E1057_229,7.691943,3.2578473
E1058_298,-4.1074996,7.8125687
E1059_536,-7.628849,4.4722996
E1060_200,6.986047,0.54376775
E1061_583,-6.931254,-5.36287
E1062_84,7.7066655,-2.2196379
E1063_795,-0.8350856,-7.891602
E1064_23,6.09474,-3.3834822
E1065_324,4.165974,7.771279
E1066_603,-7.828459,-2.3659446
E1067_514,-8.119329,3.4065971
E1068_48,3.5642827,-8.201908
E1069_378,-4.2556715,8.301657
E1070_665,-7.43628,3.8617375
E1071_647,-7.0440674,-3.4644961
E1072_238,6.998026,4.7438645
E1073_237,4.569764,6.803993
E1074_202,8.422526,4.099444
E1075_83,6.5551977,-3.2868912
E1076_303,6.6714654,5.217766
E1077_791,3.394259,-8.510162
E1078_360,-9.216957,0.38737807
E1079_138,8.040962,4.3666945
E1080_255,4.485972,6.962999
E1081_314,4.506968,5.9926815
E1082_108,6.85674,-2.367472
E1083_279,-3.9413486,9.015579
E1084_348,-2.7466629,8.161013
E1085_414,-7.162586,5.321357
E1086_726,6.1872973,-6.744098
E1087_572,-6.3476324,-5.8706017
E1088_261,4.679727,7.219881
E1089_621,-8.905878,-0.17716856
E1090_27,3.8765006,-4.630601
E1091_609,-6.911982,-3.6550984
E1092_213,7.2612166,3.2514343
E1093_127,6.9809427,-7.3423324
E1094_567,-9.688431,-0.2804354
E1095_708,3.5393221,-8.330346
E1096_13,-0.090932794,-7.3567777
E1097_132,7.392505,1.5211416
E1098_29,2.7736473,-7.235083
E1099_761,6.8580627,-6.4025927
E1100_375,-6.3264756,5.4268026
E1101_576,-8.704532,2.5684464
E1102_488,-6.3574,6.0095963
E1103_377,-5.9200916,6.089113
E1104_676,1.3719757,-8.286321
E1105_747,-1.9065623,-7.6845345
E1106_766,2.5614913,-8.153591
E1107_616,-6.7301764,6.0592647
E1108_75,4.397636,-6.586232
E1109_314,2.7830236,8.147337
E1110_183,6.608782,5.683855
E1111_708,-6.9338818,-5.7677007
E1112_246,8.231154,3.508386
E1113_365,-7.6202025,5.634116
E1114_234,7.867501,4.3115907
E1115_256,7.069851,1.9843986
E1116_130,8.370026,-2.112352
E1117_676,-2.794542,-7.02524
E1118_749,-3.245363,-7.6424794
E1119_155,6.90189,-3.266045
E1120_272,4.6934323,7.0773673
E1121_177,6.6207414,-4.3545246
E1122_665,-6.8744245,-5.091461
E1123_795,-2.803594,-8.182715
E1124_60,7.1799545,-1.2474031
E1125_223,8.411015,1.7175155
E1126_640,-3.0443313,-8.396251
E1127_367,-8.974541,2.7609599
E1128_583,-7.0408163,4.728858
E1129_239,6.5389614,7.0453544
E1130_384,-2.657976,7.2270846
E1131_195,8.525549,3.607961
E1132_331,2.5898342,6.950295
E1133_378,-4.57092,6.9049006
E1134_232,4.9458046,6.8909783
E1135_532,-6.8080664,-4.0273705
E1136_739,-8.278027,-0.7859891
E1137_366,-4.6652713,7.58461
E1138_327,-3.056705,8.300139
E1139_27,3.2881534,-6.1808553
E1140_166,8.15434,-1.6732703
E1141_474,-7.0818453,4.7972536
E1142_645,-8.749022,-1.1920682
E1143_260,8.086003,2.483325
E1144_6,0.93894297,-6.252111
E1145_484,-9.125806,0.0151670845
E1146_711,-4.7782707,-6.327137
E1147_367,-7.0497727,4.4889436
E1148_186,8.995211,1.529424
E1149_51,6.610548,-6.2157283
E1150_544,-3.793475,7.5038724
E1151_344,-2.918724,9.339988
E1152_57,7.8062344,-3.0270684
E1153_126,6.100932,-6.5875835
E1154_255,-3.186987,8.4171715
E1155_278,2.5568879,7.618975
E1156_374,-2.4912083,7.7507915
E1157_59,6.4907246,-3.6902733
E1158_85,6.8001747,-6.1776757
E1159_412,-8.197953,0.28714964
E1160_63,4.117207,-5.8278737
E1161_85,5.3464394,-7.0520883
E1162_774,-6.5596046,-4.7333302
E1163_305,2.9381819,7.019733
E1164_518,-8.24821,1.462687
E1165_666,-2.0672176,-8.491585
E1166_405,-3.5675306,7.1634464
E1167_59,4.508016,-7.454518
E1168_33,3.5540226,-7.1483865
E1169_297,5.0047674,7.1134844
E1170_280,-3.6181,8.111435
E1171_277,4.7188907,6.631253
E1172_133,4.80673,-5.972371
E1173_124,7.928698,-0.109217495
E1174_449,-6.9643383,6.791926
E1175_437,3.333898,7.791589
E1176_113,8.482735,-2.8903828
E1177_456,-8.226704,1.5214119
E1178_309,8.484608,2.0638094
E1179_313,-3.6315176,9.2784395
E1180_560,-0.7650018,-8.155307
E1181_9,1.068286,-6.23006
E1182_728,-2.8928516,-8.693458
E1183_722,-3.5590382,-6.643645
E1184_564,-3.1439605,-8.061971
E1185_543,-7.118323,5.6713943
E1186_655,-3.1728036,-8.070598
E1187_23,-0.8556386,-6.683638
E1188_629,-9.573207,0.5523125
E1189_60,5.9948273,-3.0760527
E1190_582,-7.634636,-1.966336
E1191_639,-7.403273,4.835525
E1192_497,2.1729994,8.150549
E1193_789,5.3422647,-7.025381
E1194_151,7.393755,2.8921673
E1195_257,8.743247,3.17847
E1196_515,1.9946827,7.76889
E1197_487,-5.5785766,6.369563
E1198_47,6.6638484,-3.4421117
E1199_172,9.039487,2.0144057
E1200_133,6.108277,-6.3060565
E1201_336,-2.5640275,8.4755125
E1202_575,-9.021808,-0.5063472
E1203_102,7.4203296,-2.8228688
E1204_130,7.9054294,3.1611266
E1205_784,-3.2059066,-7.3889675
E1206_178,6.9793963,2.0881534
E1207_37,0.38075763,-6.579874
E1208_450,-7.8920193,4.163661
E1209_477,-8.489262,3.7591825
E1210_699,-7.993142,-1.5257001
E1211_4,0.45794174,-6.1446333
E1212_493,-6.6000233,6.0599813
E1213_567,-8.711426,-0.12443366
E1214_191,6.1509566,5.1284313
E1215_696,3.0484214,-8.234188
E1216_148,8.682361,1.5168964
E1217_197,6.6994724,-2.6161985
E1218_548,-8.391406,0.08865165
E1219_586,-4.2340393,-7.212509
E1220_68,7.571456,-1.8939158
E1221_370,-7.230431,5.735275
E1222_113,7.385908,-2.0771983
E1223_502,-2.7843494,8.170787
E1224_551,-3.4429195,-8.373744
E1225_18,0.02495411,-6.797557
E1226_86,6.249586,-2.810346
E1227_168,6.5120196,5.165828
E1228_327,-1.7805794,8.309673
E1229_511,-8.258733,-1.7621566
E1230_235,4.302088,6.723515
E1231_792,5.194928,-7.277703
E1232_95,7.970928,-0.686619
E1233_529,-0.7724065,-8.28841
E1234_248,5.5134516,7.926928
E1235_374,6.3394027,5.2520037
E1236_419,-7.786667,5.034077
E1237_141,7.588644,3.499185
E1238_212,0.16512145,8.041962
E1239_224,8.180375,5.020782
E1240_748,6.7823305,-7.1016574
E1241_540,-8.380003,-0.80720997
E1242_164,8.112038,0.59285706
E1243_357,-2.7355413,9.051972
E1244_696,-7.9177985,0.35814297
E1245_195,7.3374357,-3.2563128
E1246_34,5.218449,-4.3211985
E1247_603,-3.9169848,8.323999
E1248_486,-8.80984,1.9065915
E1249_210,4.185131,7.037306
E1250_216,7.2071505,5.05508
E1251_506,-8.0698185,-1.3536674
E1252_482,-8.303377,-0.43406823
E1253_385,-3.926195,8.676499
E1254_95,7.1553197,-3.390673
E1255_183,6.442073,5.3728237
E1256_225,4.873128,6.1133223
E1257_370,-4.4979887,7.3607287
E1258_287,7.8041244,-0.01900598
E1259_384,-7.6987453,5.1204524
E1260_701,-2.402294,-8.578302
E1261_696,-5.9991436,-4.7326756
E1262_500,-7.617367,6.2215595
E1263_134,7.2119145,-4.0119233
E1264_236,3.8403642,7.9224854
E1265_348,-2.3238606,9.186177
E1266_690,4.799516,-7.4578667
E1267_525,-8.888997,0.06776306
E1268_493,-6.1337433,-4.623782
E1269_578,-6.911234,-4.755739
E1270_596,-6.766814,-4.7478848
E1271_513,-6.716023,5.6989465
E1272_222,7.677461,2.7908998
E1273_688,-4.7524123,-5.9865575
E1274_544,-7.4954906,-4.4777684
E1275_634,-9.455567,-0.041003022
E1276_82,5.678879,-3.8817277
E1277_542,-3.788993,-8.007248
E1278_636,-9.427736,1.0726331
E1279_97,8.421818,-2.0750837
E1280_544,-7.96591,-0.3711907
E1281_282,-2.0859249,7.9109664
E1282_63,7.996494,-1.7671235
E1283_4,-0.2393156,-6.1658883
E1284_292,7.266915,2.484998
E1285_593,-6.449704,-3.8050458
E1286_505,-6.30463,5.189889
E1287_318,-3.4606225,9.599963
E1288_96,7.469852,-3.723048
E1289_717,-6.1921782,-4.7932725
E1290_281,8.379512,2.5577471
E1291_211,5.509705,6.2297797
E1292_329,2.765606,7.2094445
E1293_755,4.0302424,-8.456803
E1294_673,2.142537,-8.295755
E1295_16,2.3925927,-5.1490245
E1296_238,4.3190145,7.4001355
E1297_513,-7.5190625,5.9318066
E1298_17,1.8950524,-6.2131805
E1299_578,-7.3353767,-4.930932
E1300_94,5.928406,-3.0847716
E1301_158,6.491746,-5.1325603
E1302_434,-3.093938,8.975742
E1303_205,7.3392024,2.9568255
E1304_20,4.3743253,-3.785257
E1305_417,-7.0534153,5.319226
E1306_122,8.177252,1.9902091
E1307_389,-7.085735,4.693908
E1308_80,4.150513,-8.528429
E1309_458,-9.4875345,-0.2754775
E1310_724,-1.0971099,-7.476307
E1311_562,-7.208429,-5.1709437
E1312_26,4.349991,-4.6521583
E1313_436,-6.6388235,5.6960826
E1314_634,-3.883295,-8.263966
E1315_206,8.403345,3.4213364
E1316_108,7.150919,-4.522996
E1317_676,-4.684901,-5.901638
E1318_520,-9.335673,0.5175928
E1319_202,8.236922,4.8511543
E1320_66,3.057529,-6.600948
E1321_378,-6.9512734,6.5320826
E1322_686,-5.43585,-5.734007
E1323_762,4.274314,-8.647213
E1324_791,3.6264594,-8.587441
E1325_596,1.3572304,-8.26111
E1326_786,1.8556908,-8.392307
E1327_650,-4.4583454,-7.097623
E1328_707,-4.7933464,-6.5016556
E1329_92,5.457615,-1.3587579
E1330_69,7.6799607,-4.8042154
E1331_744,-2.175424,-8.668353
E1332_486,-9.685033,0.8007038
E1333_139,6.598287,-3.1104507
E1334_411,-7.7875943,5.769198
E1335_428,-6.3930616,4.706804
E1336_645,2.3031094,-8.770031
E1337_88,6.0249963,-4.8479223
E1338_608,-4.8627996,-5.7147684
E1339_764,7.6283193,-6.1956186
E1340_284,7.155084,4.4142213
E1341_653,6.342625,-6.6945148
E1342_5,1.1626002,-6.042119
E1343_264,-2.0256274,7.7215757
E1344_145,7.659291,2.4263775
E1345_197,6.8490887,0.88305545
E1346_756,3.5957,-7.9286437
E1347_521,-8.318063,3.9404473
E1348_538,-2.2034194,-7.7852473
E1349_253,4.483887,7.4321556
E1350_501,-8.155341,0.25330037
E1351_694,6.0581365,-7.504607
E1352_91,7.795317,-0.56534845
E1353_702,1.9275635,-8.281675
E1354_436,-4.447943,7.478338
E1355_392,-6.370015,5.1005473
E1356_36,3.3589048,-7.3850904
E1357_117,5.304299,-1.7529683
E1358_249,5.7471576,5.0062604
E1359_434,-6.3337793,5.3629594
E1360_352,-2.2656422,7.5461082
E1361_605,-7.37205,-3.8234801
E1362_651,-5.0500383,-6.0207763
E1363_113,6.8483686,-1.5110162
E1364_151,8.003066,-3.1651635
E1365_515,-7.475619,5.3476467
E1366_149,7.783602,1.8064122
E1367_495,-9.477045,0.24574296
E1368_747,2.421966,-8.226138
E1369_763,-0.34990257,-8.223981
E1370_439,-7.3258514,5.1948824
E1371_57,5.522779,-4.720051
E1372_459,-7.6145024,4.231585
E1373_180,7.330964,1.7982286
E1374_683,-7.6841908,-3.5112474
E1375_507,-8.047584,4.4512577
E1376_543,-7.7905574,-2.7929308
E1377_23,3.1722004,-7.175352
E1378_111,6.6301556,-5.862717
E1379_340,-1.739089,9.127222
E1380_39,5.716858,-5.0950413
E1381_502,-8.433114,-1.6854405
E1382_56,7.265451,-1.5929862
E1383_757,4.0969768,-8.984818
E1384_358,-7.827566,5.415497
E1385_229,5.111095,6.907501
E1386_81,7.5640426,-1.9073688
E1387_297,-1.4691664,7.889233
E1388_312,-1.7176896,8.376329
E1389_69,6.0211353,-4.7561665
E1390_631,-8.443986,-1.1799827
E1391_334,-1.1693317,8.056964
E1392_770,1.1713835,-8.183404
E1393_500,-8.773951,3.1931212
E1394_521,-8.3855715,1.695809
E1395_556,3.473015,6.3107615
E1396_768,4.5657864,-8.8095875
E1397_681,-4.5886693,-5.1144905
E1398_39,1.8538996,-7.7059393
E1399_4,0.15249318,-5.924102
E1400_129,6.565423,-6.467188
E1401_582,-6.538087,-5.8056903
E1402_773,3.7363527,-8.209053
E1403_736,-3.761457,-7.3521028
E1404_495,3.6873891,7.78023
E1405_61,6.0770063,-4.7373443
E1406_660,-7.44474,-3.9540918
E1407_38,4.322527,-5.3412433
E1408_486,-8.137507,0.38389638
E1409_573,-1.9045725,-7.6242833
E1410_84,4.3465214,-7.903391
E1411_126,6.4485803,-1.7660488
E1412_285,3.3436918,6.7045007
E1413_187,6.4547944,5.222896
E1414_172,7.8905306,4.094428
E1415_607,-7.8062315,-2.1433809
E1416_402,4.3447175,7.876772
E1417_57,6.8889775,-2.6660652
E1418_500,-7.080952,4.395859
E1419_422,-7.2429304,5.962696
E1420_422,-2.2377179,8.872237
E1421_445,-7.747343,4.7273264
E1422_251,3.9878185,6.624448
E1423_534,-8.775554,0.39554065
E1424_493,-5.8640194,-4.699979
E1425_362,4.372926,7.3062506
E1426_158,7.50715,2.562767
E1427_68,7.999052,-3.4981966
E1428_137,8.121926,-2.7566068
E1429_1,-0.08192983,-5.9706097
E1430_755,-2.1899712,-8.268659
E1431_487,-8.563603,0.43198615
E1432_164,7.4385624,3.243016
E1433_638,-7.1746826,-5.0194173
E1434_226,5.944896,3.8935564
E1435_113,8.482846,-1.4369397
E1436_647,-3.9167793,-8.29008
E1437_25,4.0994234,-5.5975423
E1438_83,6.372727,-0.6372442
E1439_652,-6.452588,-4.9916496
E1440_204,8.007213,4.1597567
E1441_764,-2.036285,-7.2519712
E1442_471,-8.870178,1.1350086
E1443_266,5.3779187,7.458955
E1444_736,-4.512282,-6.6598334
E1445_76,5.6165037,-3.9789202
E1446_573,-6.5493073,-3.6772377
E1447_425,-9.310579,0.55391854
E1448_113,7.4551663,0.33953327
E1449_347,-0.35765043,7.913226
E1450_654,-1.4773031,-8.0323715
E1451_150,7.000829,-2.7619293
E1452_184,6.923545,3.3409514
E1453_225,8.6380005,1.6226858
E1454_797,6.8216963,1.7412529
E1455_401,-4.148328,9.217842
E1456_706,2.5585995,-8.323003
E1457_153,6.620629,3.052557
E1458_308,3.9736633,6.363219
E1459_202,6.386128,5.6445174
E1460_281,3.5502753,7.3212695
E1461_49,5.7286716,-5.990295
E1462_225,6.590149,5.401486
E1463_451,-9.072101,-0.9456798
E1464_110,7.715472,-4.516621
E1465_149,7.8801293,-2.6340475
E1466_192,6.888986,3.6566734
E1467_169,7.517633,1.7237091
E1468_161,6.408182,-3.4333112
E1469_237,7.9144716,3.6466734
E1470_127,7.069396,1.0772722
E1471_191,7.0958223,2.6013644
E1472_623,-8.297784,5.3119793
E1473_323,7.082548,2.2844088
E1474_505,-7.832712,5.500835
E1475_209,6.348518,5.4985213
E1476_674,1.8172687,-8.308657
E1477_132,7.0455456,-1.4821587
E1478_629,-6.159264,-5.4976377
E1479_778,3.3791933,-8.651738
E1480_566,-7.93333,-2.3443289
E1481_728,-3.5003202,-6.3707967
E1482_96,8.103073,0.4931309
E1483_199,4.5015607,7.181732
E1484_734,-1.6941638,-8.568542
E1485_391,-2.1381302,7.5549355
E1486_14,2.2089312,-5.1429844
E1487_427,-6.1228323,6.064001
E1488_604,-6.690066,-4.7314186
E1489_401,-3.9207976,8.081358
E1490_771,6.546364,-6.417979
E1491_734,-6.8731904,-5.3771386
E1492_523,-6.2573414,6.387666
E1493_724,7.2115355,-6.2896733
E1494_354,-1.5345212,9.52945
E1495_146,6.7114973,-6.1569495
E1496_645,1.8137758,-8.197737
E1497_535,-8.797046,0.17515999
E1498_520,-7.527988,3.298681
E1499_753,4.102907,-8.94431
E1500_159,7.6580515,-2.4260767
E1501_194,5.646388,4.908422
E1502_540,-8.898899,-0.25491083
E1503_136,7.2537875,-3.6923702
E1504_467,-5.8859034,6.416299
E1505_208,6.5571213,5.219563
E1506_410,-2.816399,9.636083
E1507_236,9.527924,3.8202178
E1508_24,4.2145567,-6.901145
E1509_541,-8.914759,-0.9937713
E1510_480,-6.3388853,5.514052
E1511_307,3.9366908,8.400855
E1512_640,-7.9439692,1.4344476
E1513_260,-2.3268766,7.641876
E1514_523,-9.5470085,0.6355623
E1515_259,4.6364903,7.482323
E1516_428,3.7168713,7.7990227
E1517_91,7.350947,-2.7814271
E1518_542,-9.113447,0.86693144
E1519_672,-6.7254887,-4.628907
E1520_462,-7.5937676,4.3983035
E1521_421,-0.2612374,8.515666
E1522_249,6.591678,3.2801108
E1523_267,7.2723355,1.0755016
E1524_282,3.4000692,7.1364274
E1525_469,-7.5893626,-2.0384917
E1526_767,-6.1749935,-3.7794428
E1527_318,5.88295,7.619814
E1528_586,-6.860742,-3.198302
E1529_409,-7.098695,4.511715
E1530_728,-4.0397644,-6.325211
E1531_406,-1.7368929,7.862396
E1532_290,4.720114,5.873258
E1533_117,7.888518,-1.2774798
E1534_494,-8.119344,-0.012946518
E1535_773,7.4088078,-6.157385
E1536_96,7.537512,-5.3852644
E1537_188,8.499213,1.987733
E1538_214,7.2018957,0.35057026
E1539_349,-1.7459,8.207945
E1540_364,-6.846768,6.0646286
E1541_330,3.6832979,8.459602
E1542_692,-6.7072735,-4.7992115
E1543_544,-5.8689284,-5.026679
E1544_191,7.297414,5.0962787
E1545_626,-7.516569,4.111859
E1546_612,-6.6842604,-3.8212183
E1547_622,-9.616421,0.37605283
E1548_150,7.1074457,0.099982925
E1549_582,-7.8741064,-4.519489
E1550_115,8.904661,2.957719
E1551_84,7.5820208,-2.3041222
E1552_716,0.59904873,-8.336249
E1553_505,-8.553601,5.658267
E1554_456,-7.917937,6.4596434
E1555_760,6.6942787,-6.5789113
E1556_308,2.54271,7.2130733
E1557_28,6.396212,-2.12412
E1558_688,2.6183305,-8.61349
E1559_544,-3.5328588,-7.5170307
E1560_513,-8.856964,-0.23126802
E1561_194,8.591155,-0.7332806
E1562_460,-9.061051,5.1139874
E1563_768,7.580554,-1.6855549
E1564_346,-6.171687,6.2485857
E1565_698,-5.757066,-5.1048284
E1566_251,8.519219,0.11239838
E1567_569,-8.710831,1.4044685
E1568_524,-3.9595613,-6.75444
E1569_622,3.9570634,-8.82696
E1570_506,3.2263486,7.4087014
E1571_673,6.057753,-6.4649367
E1572_612,-5.874765,-4.428493
E1573_561,-4.399967,7.565248
E1574_796,6.4373083,-5.0338855
E1575_97,6.766737,-4.1012053
E1576_722,-2.9347615,-6.941216
E1577_622,-6.602777,-3.8410568
E1578_434,-0.008127547,8.229924
E1579_520,-7.036388,-4.5112476
E1580_8,0.7505906,-6.2826457
E1581_34,3.7854517,-5.2323093
E1582_477,-6.466958,6.1072946
E1583_549,-7.1012216,-5.4286866
E1584_510,-9.197845,0.7265638
E1585_611,-8.393593,-1.1572278
E1586_409,-2.0953147,9.4265995
E1587_32,3.3664188,-6.394487
E1588_749,4.0969853,-8.458504
E1589_374,-6.863353,5.9112306
E1590_489,2.2851799,7.341347
E1591_34,6.5546675,-3.9233048
E1592_288,-3.7672284,8.018107
E1593_400,-2.9288316,9.613323
E1594_130,8.774209,2.7213063
E1595_207,5.76417,4.451455
E1596_256,9.316962,3.438193
E1597_175,6.9827323,2.3897097
E1598_747,5.1182256,-7.3542566
E1599_4,0.58400625,-6.1671925
E1600_405,-5.4407067,6.4836884
E1601_33,2.7491307,-8.249697
E1602_345,-2.974124,7.8754687
