,t-SNE 1,t-SNE 2
E820_796,2.5716405,10.688677
E821_54,12.136092,-2.5138621
E822_357,-0.30266848,1.7002678
E823_146,7.6880107,-2.4878194
E824_399,-7.051766,4.3272486
E825_53,11.489863,-3.9079351
E826_113,8.409533,-3.1161785
E827_205,6.084175,-2.7600954
E828_660,-6.9540524,-8.72613
E829_282,0.48323777,1.2534417
E830_491,-6.955032,-8.66884
E831_658,3.3831444,10.074252
E832_411,-4.6395383,-5.6756525
E833_46,11.437703,-4.150051
E834_228,4.955803,-2.0678782
E835_232,2.1239104,-0.49134076
E836_47,11.7223215,-2.8824832
E837_494,-7.667194,4.6643643
E838_705,-6.2770777,-8.155507
E839_24,12.955407,-3.2057464
E840_160,6.3983,-3.3089297
E841_388,-10.569318,6.208815
E842_700,-5.2127104,-9.384575
E843_705,-5.8930655,-8.491268
E844_512,1.8064258,10.19924
E845_331,-3.1302016,-3.2482612
E846_378,-6.957275,4.308189
E847_106,9.5134945,-2.8802302
E848_106,10.783077,-3.9364367
E849_174,1.7130483,0.12588625
E850_481,-7.7279854,4.67847
E851_472,-8.303277,6.122851
E852_81,10.992405,-2.9358926
E853_681,-9.382998,6.264612
E854_381,-6.924836,4.2589383
E855_20,12.947921,-2.693742
E856_148,7.4383726,-2.1874766
E857_406,0.70743924,5.257346
E858_613,-6.1075044,-9.174974
E859_642,2.1067858,-0.6418383
E860_179,4.594891,-1.9216443
E861_409,0.8912136,5.9976707
E862_767,-10.509558,5.747564
E863_443,-7.344556,4.5057926
E864_720,-6.1026087,-7.800629
E865_24,12.647059,-3.4838014
E866_377,-3.478518,-3.9867494
E867_513,-8.561444,-9.563518
E868_646,-5.1802173,-9.407392
E869_312,0.6181305,5.1856904
E870_725,-6.1584697,-9.715192
E871_760,-6.0115824,-9.618998
E872_114,10.767709,-3.6155005
E873_280,-3.1022744,-3.371031
E874_304,-2.533192,1.7585906
E875_278,-1.708703,1.3682389
E876_326,-2.5655363,1.8270522
E877_720,3.1398077,10.307539
E878_680,-5.909022,-9.170599
E879_355,-4.5458884,-5.4806805
E880_67,11.401488,-2.9976606
E881_613,-8.162204,-9.510967
E882_774,-10.054253,5.672486
E883_240,2.0960796,-0.9019536
E884_630,-8.819197,-9.022651
E885_163,7.5024586,-2.9957316
E886_390,-4.218495,-4.9488935
E887_356,-2.920915,-2.705217
E888_270,-2.1118052,1.7425985
E889_711,-7.0105786,-9.503974
E890_762,-6.481444,-8.72379
E891_159,7.0808163,-2.4869258
E892_367,2.0740726,9.021541
E893_96,9.81398,-3.5626516
E894_258,2.2813447,0.7581928
E895_237,2.4708185,0.31732994
E896_712,-10.865498,5.5737348
E897_662,-7.8191276,-8.75628
E898_139,8.229811,-3.1522593
E899_470,-8.270269,-9.018859
E900_422,1.1489708,6.8646717
E901_760,-9.879188,5.0888414
E902_240,-4.3831215,-5.1404815
E903_190,1.6194564,0.7943842
E904_766,-10.004578,5.689082
E905_243,1.944331,-0.28412804
E906_180,7.6875033,-2.6842089
E907_12,12.428494,-2.5959861
E908_459,1.3208525,7.276117
E909_243,0.721467,0.16670117
E910_310,1.6699088,0.63062245
E911_410,-1.8139809,0.93556654
E912_360,1.0804759,6.677172
E913_777,-4.877519,-9.005682
E914_350,-2.7678452,1.877951
E915_569,-10.44805,6.8388615
E916_386,-6.7470064,4.1684494
E917_295,-1.1412421,1.8296796
E918_710,2.9286819,10.567856
E919_41,11.842052,-3.6153715
E920_469,-4.370484,-5.0827284
E921_796,-6.7563477,-7.922944
E922_646,2.1194835,10.727611
E923_608,-6.369056,-9.264193
E924_388,-4.563004,-5.556835
E925_190,2.6669886,-0.10893671
E926_708,-10.622183,6.044437
E927_208,5.035821,-2.0848176
E928_76,9.142861,-4.271566
E929_394,-6.5883346,4.124701
E930_177,2.322374,-0.0033356748
E931_378,-3.1972442,-3.5310717
E932_294,-2.384868,-1.8692834
E933_560,2.656201,10.667423
E934_253,2.0180745,1.0209028
E935_752,-9.974797,5.4833493
E936_541,3.2236304,9.770227
E937_539,-4.3485065,-5.1941776
E938_680,-7.2807245,-9.107193
E939_746,-6.1844587,-8.864604
E940_18,12.680015,-2.1520991
E941_712,-6.879615,-9.610947
E942_439,-3.831734,-4.344548
E943_260,2.3692808,-1.191333
E944_681,2.9366865,9.570308
E945_523,2.5485706,9.747977
E946_291,-3.4718773,-3.9684327
E947_376,-3.4561117,-4.0378594
E948_543,1.68579,10.244065
E949_517,-6.538815,-8.501793
E950_419,-9.020746,5.0328536
E951_717,-6.4613266,-8.635579
E952_753,-5.8424907,-9.126938
E953_173,7.8158193,-2.9030962
E954_168,7.38516,-2.3733382
E955_751,1.5099678,10.736504
E956_195,5.7716117,-1.9740963
E957_780,-10.151662,4.700166
E958_673,-10.601541,5.59026
E959_707,-5.2348876,-9.538514
E960_101,8.652687,-3.3258352
E961_283,-3.429411,-3.8185174
E962_233,2.2472436,1.0594008
E963_365,-2.373143,1.6998976
E964_104,9.800474,-3.3092728
E965_659,3.4677265,9.661401
E966_137,6.405933,-2.2529933
E967_109,9.904903,-3.2723522
E968_639,-6.0515614,-8.165734
E969_242,1.5505348,0.16975407
E970_104,9.999146,-3.6530793
E971_689,-7.593498,-9.906885
E972_4,13.270079,-1.5636842
E973_476,-9.413661,5.2067537
E974_272,0.38601747,0.5562434
E975_438,-4.361396,-5.156559
E976_28,13.226452,-3.3156204
E977_753,3.4024992,9.751264
E978_702,-9.373157,5.671157
E979_792,3.173622,10.3672085
E980_560,2.3055243,10.289467
E981_455,2.8555264,9.714595
E982_208,5.876782,-2.1735826
E983_349,-1.9673092,1.4416068
E984_770,-6.171431,-8.265378
E985_747,-6.1407013,-10.333366
E986_410,-2.9247966,-3.6434808
E987_429,-4.8445625,-6.3371406
E988_169,7.804216,-2.6599894
E989_534,2.8657134,10.588705
E990_758,-9.943963,6.7536163
E991_326,0.5939331,4.950252
E992_123,7.686431,-2.274013
E993_428,0.97266203,6.335801
E994_212,1.8559657,-0.26732984
E995_747,-8.301888,-8.66002
E996_579,-9.444584,6.122998
E997_789,-6.944181,-7.4279857
E998_786,-9.453036,5.5046525
E999_759,2.3777704,9.884539
E1000_212,-0.87108696,-1.0939703
E1001_742,1.9414088,10.719243
E1002_208,1.7226868,-0.2844376
E1003_188,8.262571,-2.3778808
E1004_182,1.9072379,-0.68965495
E1005_685,-5.5569997,-8.382292
E1006_665,-5.5719776,-8.393531
E1007_553,1.5221307,8.22607
E1008_178,6.786639,-2.4180384
E1009_786,2.820044,10.543583
E1010_787,-10.029532,6.4044476
E1011_86,11.648983,-3.9590685
E1012_60,12.704617,-2.0070739
E1013_710,1.4241494,10.349464
E1014_337,1.3670334,7.3395324
E1015_459,1.9786243,9.903861
E1016_141,8.082255,-3.1869502
E1017_215,2.097663,0.7285175
E1018_759,-10.812234,5.3625846
E1019_508,-7.398959,-8.671617
E1020_723,-6.953683,-8.336634
E1021_663,-5.756977,-8.560403
E1022_539,-5.7193604,-10.124987
E1023_630,-6.759779,-9.778203
E1024_638,-7.039905,-8.672696
E1025_107,10.5247135,-3.0163372
E1026_258,-2.6951964,1.8855485
E1027_421,-6.0667014,-9.711556
E1028_542,3.1704307,9.493351
E1029_597,-6.1133285,-8.015952
E1030_734,-7.014257,-9.3913555
E1031_480,-6.067268,-6.4153266
E1032_405,-3.5332386,-3.670093
E1033_517,3.0336103,11.1266165
E1034_515,0.919575,6.345754
E1035_770,-10.1581745,5.110005
E1036_166,6.4210567,-3.1960769
E1037_383,-6.5522914,-10.045446
E1038_225,1.5132828,-0.02314479
E1039_255,1.3476787,0.27806905
E1040_640,-9.538056,5.5724893
E1041_98,10.155219,-3.4873815
E1042_223,6.335318,-2.0357318
E1043_98,10.540252,-2.7761772
E1044_523,3.0948124,10.439647
E1045_597,-9.489062,6.523682
E1046_483,-10.146512,6.358339
E1047_155,6.902351,-2.6445308
E1048_82,10.662114,-3.6752815
E1049_733,-6.8931766,-10.17892
E1050_246,1.0483618,0.84444493
E1051_600,-3.9679642,-4.876454
E1052_136,7.1327763,-3.5765212
E1053_578,-6.5773635,-8.679056
E1054_178,6.6637554,-2.3064013
E1055_343,1.0415463,6.717082
E1056_545,-7.4773526,-9.5085535
E1057_631,-6.5910354,-10.200622
E1058_612,-5.749439,-10.367769
E1059_62,10.815158,-3.924155
E1060_554,-9.626124,5.788974
E1061_649,2.2889392,10.71626
E1062_597,1.7651179,8.43425
E1063_736,-5.623554,-8.85533
E1064_393,-0.2140747,3.6420944
E1065_127,7.6111493,-3.631853
E1066_195,2.3304138,-0.19983122
E1067_507,-5.208289,-9.126343
E1068_506,-5.2568207,-9.897075
E1069_636,-6.810986,-10.726434
E1070_656,2.1649055,10.681927
E1071_751,-6.574987,-9.209154
E1072_44,11.402488,-3.335209
E1073_747,-6.4738374,-8.481296
E1074_275,1.9931909,0.1035063
E1075_357,-1.597603,-0.4272568
E1076_216,1.9315242,0.26086828
E1077_376,-1.6114012,-0.71549547
E1078_62,10.9019985,-4.017135
E1079_610,1.9913105,9.833036
E1080_407,0.9912419,6.3634634
E1081_218,1.2348197,-0.12741321
E1082_233,0.57887083,-0.112356424
E1083_549,3.1532874,9.634015
E1084_76,10.255026,-3.617855
E1085_610,-6.056358,-8.647638
E1086_442,-7.1020703,-8.550763
E1087_12,12.769955,-2.3013232
E1088_257,-0.390202,2.7613182
E1089_601,2.7814834,9.63846
E1090_166,7.0986843,-2.4203043
E1091_709,2.2424865,10.028799
E1092_41,12.160772,-2.8856633
E1093_395,1.1774963,6.997176
E1094_284,-1.9843341,-1.7089919
E1095_550,-10.253671,5.8450146
E1096_135,6.7010946,-3.7338848
E1097_640,-8.244819,-9.720224
E1098_151,8.939563,-2.460804
E1099_335,1.0550649,6.7878375
E1100_484,-8.729919,5.761626
E1101_601,2.6596966,10.660559
E1102_483,-7.4585996,-9.296169
E1103_550,-10.242314,5.9969063
E1104_143,7.597506,-4.0065393
E1105_31,12.002344,-3.4296374
E1106_319,-2.7899466,-3.0925555
E1107_428,3.046946,10.960701
E1108_526,-10.395736,6.191363
E1109_588,2.394077,10.189333
E1110_673,-9.46678,4.742182
E1111_25,12.180562,-3.091865
E1112_616,-10.92386,6.3080506
E1113_189,0.13329266,-0.23464933
E1114_215,2.2333283,-0.5923479
E1115_141,7.0196977,-3.1430397
E1116_522,-6.6222854,-9.976022
E1117_199,2.0122445,-0.12006207
E1118_466,-0.09237145,6.1004825
E1119_234,6.8760047,-2.4632485
E1120_300,-2.5195253,1.8252116
E1121_48,12.216207,-2.433389
E1122_785,-10.149742,6.537501
E1123_146,7.649286,-2.2853913
E1124_184,1.6223373,0.7671751
E1125_34,10.9817095,-2.5538905
E1126_532,1.7561806,10.1966
E1127_342,-0.8339287,1.6508062
E1128_420,0.69245744,5.499565
E1129_510,-10.055923,6.83563
E1130_522,2.7411342,9.650453
E1131_70,10.776468,-3.6664684
E1132_502,-9.684887,5.008651
E1133_542,-6.599776,-7.8067474
E1134_578,-7.118318,-8.591001
E1135_437,-3.5764503,-4.089508
E1136_454,-6.3632717,4.1864967
E1137_133,7.186173,-2.925541
E1138_214,2.3176162,-0.7140033
E1139_78,11.597983,-3.4586182
E1140_122,7.17822,-2.54257
E1141_237,1.0746567,-0.009344882
E1142_579,-5.897033,-9.185984
E1143_611,-6.5941124,-9.29183
E1144_392,-4.309969,-5.0728645
E1145_722,-10.804958,5.393375
E1146_86,10.26737,-3.432755
E1147_587,2.689353,9.651851
E1148_733,3.2791324,10.241218
E1149_679,-6.509427,-8.714384
E1150_65,10.963997,-4.111618
E1151_177,6.6876464,-2.3019733
E1152_730,-7.2255273,-7.781783
E1153_769,-9.819089,6.2420692
E1154_201,6.663921,-2.7747555
E1155_163,7.4367366,-2.1174057
E1156_145,9.96115,-3.7924025
E1157_619,3.490971,9.955145
E1158_336,-7.44379,4.433799
E1159_687,-10.729668,5.547377
E1160_132,9.819539,-2.9925783
E1161_85,10.552882,-3.7490232
E1162_674,-9.844583,6.4144225
E1163_778,-7.1540585,-9.649885
E1164_155,7.95104,-2.4202871
E1165_197,1.7520573,-0.92515266
E1166_424,-7.327203,-9.065292
E1167_367,-3.047936,-3.3341656
E1168_401,-10.063384,4.6671844
E1169_1,13.532973,-1.0657026
E1170_619,-6.588861,-9.423418
E1171_8,13.132845,-1.8681252
E1172_172,6.772975,-2.1127257
E1173_180,2.0037515,0.20053011
E1174_408,-4.355102,-5.1005177
E1175_323,0.42538866,0.33008915
E1176_88,11.021677,-4.131751
E1177_329,-2.8049438,2.093694
E1178_390,-2.3553262,1.2801948
E1179_622,-6.8430657,-8.57028
E1180_472,-8.808117,6.0871396
E1181_604,-9.161729,6.3260536
E1182_402,1.3130503,7.3433495
E1183_245,-1.4428145,1.3131582
E1184_423,-4.9611316,-6.071509
E1185_200,2.2384224,-0.8080745
E1186_634,-7.1180973,-7.7299495
E1187_241,1.2729212,0.6697683
E1188_61,11.333189,-3.2300282
E1189_652,-6.8885045,-9.677719
E1190_517,-10.29959,4.8446074
E1191_494,-9.282742,5.0627832
E1192_318,0.27926463,3.7193403
E1193_256,2.3895304,0.18723612
E1194_296,-3.1343267,2.1537561
E1195_153,7.526146,-2.0848866
E1196_650,-5.997158,-10.044311
E1197_470,1.5547165,8.471247
E1198_599,-8.95072,5.750078
E1199_84,10.257892,-4.0665593
E1200_185,9.059443,-2.9565253
E1201_219,7.3286657,-2.5771365
E1202_572,1.9686248,10.225381
E1203_528,-6.6764116,-9.235596
E1204_747,-9.496537,4.6627264
E1205_167,6.9110246,-2.424095
E1206_759,-6.541993,-7.863458
E1207_220,6.3838286,-2.4477637
E1208_230,1.8585595,0.6365429
E1209_543,-9.269094,5.7943525
E1210_789,-10.488755,6.4825563
E1211_595,-9.371954,4.5696807
E1212_112,10.644256,-3.1069396
E1213_506,1.5596792,10.735243
E1214_21,12.7403965,-2.075592
E1215_402,-4.392312,-5.1808043
E1216_560,4.400407,9.132205
E1217_20,13.27331,-2.7321334
E1218_532,2.6355674,9.707671
E1219_199,6.8466635,-1.8551998
E1220_25,13.465569,-2.61852
E1221_632,2.486527,10.164642
E1222_748,-10.15532,6.3581214
E1223_363,-4.5916944,-5.653963
E1224_780,2.4294083,10.729113
E1225_511,-6.457698,-8.130811
E1226_601,-10.301667,6.0621696
E1227_399,-7.129397,4.351556
E1228_411,-4.355255,-5.729999
E1229_530,-9.036629,5.973945
E1230_667,-9.129084,5.510105
E1231_282,1.6963594,0.238894
E1232_305,-1.1263821,-1.0512419
E1233_779,-10.659828,5.0165615
E1234_671,2.156951,10.020669
E1235_408,0.37333092,4.1950274
E1236_631,2.7678351,10.579731
E1237_495,-5.7447214,-8.59263
E1238_27,12.517262,-3.1880655
E1239_100,9.80341,-3.7277415
E1240_388,1.8946959,8.570629
E1241_207,1.1464112,0.058724675
E1242_352,-1.8379853,1.6767609
E1243_590,1.635276,10.731556
E1244_757,-7.363776,-10.346051
E1245_487,-9.744384,5.947546
E1246_583,1.4719884,10.607861
E1247_243,1.7956308,0.3815615
E1248_371,0.14789581,4.2008886
E1249_114,6.5257463,-3.2916963
E1250_699,3.0503242,10.462481
E1251_469,-9.630993,5.12847
E1252_241,1.8245773,0.5526955
E1253_727,3.36389,10.168077
E1254_340,-8.773329,5.079486
E1255_369,0.7192656,5.432179
E1256_297,0.7540458,1.8576397
E1257_420,-7.481157,-8.707278
E1258_251,0.5549848,-0.6944212
E1259_497,3.0109217,9.742728
E1260_464,1.2132729,6.9904165
E1261_613,-6.672393,-9.236478
E1262_563,-10.087456,4.8332043
E1263_735,2.3866692,10.720165
E1264_536,-10.117987,5.2965574
E1265_712,-7.8581247,-8.779445
E1266_60,10.89476,-4.0720873
E1267_541,-5.7457323,-9.638951
E1268_296,8.446213,-2.480445
E1269_146,6.0269012,-2.8846738
E1270_154,7.134805,-2.6877615
E1271_694,-6.401614,-9.28241
E1272_0,13.610986,-0.85437137
E1273_511,-4.6583467,-5.6263595
E1274_115,11.1947565,-3.5139194
E1275_411,0.38842183,4.5046263
E1276_529,1.8306847,9.573086
E1277_482,1.0846624,6.8125615
E1278_304,2.4253144,-1.047655
E1279_107,10.653764,-3.9944954
E1280_61,12.13018,-2.741644
E1281_421,-10.2654705,5.6657887
E1282_131,10.578076,-2.0189927
E1283_588,1.7672002,10.356129
E1284_792,-6.714175,-10.952921
E1285_429,-4.425986,-5.2451816
E1286_592,1.955732,10.678472
E1287_425,1.8765035,9.759631
E1288_672,-10.057377,6.349615
E1289_646,1.9201589,10.1272
E1290_88,10.825102,-3.2383718
E1291_399,1.5615602,7.704571
E1292_27,12.419265,-3.1075156
E1293_316,-3.073502,-3.3602254
E1294_708,-7.0043316,-9.499436
E1295_219,1.2603109,-0.099349916
E1296_308,1.0974122,-0.04868021
E1297_267,1.6752194,0.1796445
E1298_499,-5.7768517,-10.2485285
E1299_599,-10.468791,4.717114
E1300_767,-5.6116295,-9.715577
E1301_381,-3.265614,-3.676807
E1302_32,12.495163,-2.744658
E1303_766,-8.976151,5.8531237
E1304_202,1.7742615,0.12344745
E1305_270,0.44445634,1.3019688
E1306_88,10.860221,-4.055372
E1307_290,-0.7655656,1.0577936
E1308_604,-9.822896,5.1021304
E1309_719,-6.682048,-9.436121
E1310_328,-4.2206078,-5.1889396
E1311_460,-3.1520991,-3.4501357
E1312_300,-0.023187688,-0.19577156
E1313_246,1.8124537,0.54421264
E1314_499,-9.443635,6.9394236
E1315_77,10.781997,-4.572358
E1316_275,1.3461982,-0.6524767
E1317_768,-7.389314,-9.400561
E1318_681,-7.3512707,-10.035004
E1319_548,-10.882599,5.8729563
E1320_517,-7.040491,-10.1174555
E1321_410,-6.5691447,4.1346955
E1322_209,2.6131868,-1.2513752
E1323_49,11.681645,-2.7415514
E1324_774,2.3532574,9.688687
E1325_598,-7.4762464,-10.108791
E1326_10,12.963819,-2.0660348
E1327_534,-10.541641,5.723706
E1328_271,0.640954,0.25048777
E1329_752,-9.521746,6.341964
E1330_700,3.5061662,9.943316
E1331_411,-4.2653604,-5.077983
E1332_566,3.1228583,9.699961
E1333_630,-9.380451,5.932246
E1334_191,6.9750853,-2.652562
E1335_53,11.456967,-3.0997863
E1336_136,6.8285284,-3.2286854
E1337_323,-3.4662855,-2.2273788
E1338_31,12.300502,-2.8340023
E1339_119,7.301492,-3.4422114
E1340_392,-4.3089976,-4.9432015
E1341_172,6.9140625,-2.1875675
E1342_554,-7.671293,-8.689146
E1343_798,-7.4210343,-10.134869
E1344_787,-6.8617306,-10.193613
E1345_684,-8.025718,-9.848701
E1346_294,0.6460385,5.2658453
E1347_498,2.4403365,9.864392
E1348_48,11.724544,-3.1854372
E1349_325,-4.3044605,-5.1573186
E1350_651,2.1194973,10.26338
E1351_587,-9.197058,6.3370986
E1352_656,-6.3975544,-8.585848
E1353_693,-6.3087897,-9.1165085
E1354_527,-7.2499733,-8.234872
E1355_587,3.0353978,9.725676
E1356_512,-9.131844,6.170545
E1357_401,0.8368801,5.9220157
E1358_304,-3.0826666,-3.3556457
E1359_212,2.6758022,-1.111286
E1360_423,1.4128345,4.985938
E1361_292,1.4355928,-0.6753974
E1362_116,7.913527,-2.393767
E1363_690,3.3637435,9.741461
E1364_132,10.158407,-2.9041748
E1365_91,11.683977,-4.2595057
E1366_646,2.391511,10.226597
E1367_792,-6.3209662,-8.341496
E1368_142,7.0669646,-2.8646274
E1369_248,-2.055336,-1.928323
E1370_711,2.3487089,10.700132
E1371_170,5.5927634,-2.2914264
E1372_455,-5.556642,-8.889219
E1373_233,2.4434981,-1.2011306
E1374_370,-2.7190216,-3.1254082
E1375_27,13.123749,-2.579605
E1376_283,-2.187931,-2.3630025
E1377_451,-4.8548074,-6.232165
E1378_410,1.4307709,8.768928
E1379_217,1.6276693,0.4923192
E1380_335,-2.8853154,-3.065011
E1381_616,-9.994981,5.04572
E1382_639,-10.419532,5.197275
E1383_497,-10.209059,6.277223
E1384_369,-4.303585,-5.108733
E1385_624,-5.3024044,-9.831846
E1386_651,2.3174775,10.905832
E1387_106,10.185451,-3.1342244
E1388_373,1.1995345,7.1085377
E1389_208,2.1397429,-0.35399002
E1390_609,-5.6382647,-9.785224
E1391_255,1.059392,0.24889416
E1392_23,12.056221,-3.0354645
E1393_477,-9.325711,6.726023
E1394_773,-5.761993,-9.824882
E1395_6,13.209265,-1.728864
E1396_118,7.119687,-2.8987737
E1397_790,-6.9853263,-9.076838
E1398_632,-10.638349,5.8744926
E1399_618,-7.0402026,-8.5235615
E1400_458,-6.3965173,3.9619985
E1401_633,-6.844302,-8.516335
E1402_525,-6.0458736,-8.8596325
E1403_600,-9.291217,5.42143
E1404_180,1.8619543,-1.0188692
E1405_422,-7.0540805,-7.806755
E1406_516,-10.6702175,5.622143
E1407_630,-9.563559,5.558203
E1408_421,1.0937696,6.7694044
E1409_226,2.4598515,-1.3054343
E1410_13,12.9121275,-2.2570105
E1411_202,6.10324,-2.3462627
E1412_201,6.4218884,-3.0785577
E1413_112,7.229684,-2.1079366
E1414_701,-7.3261743,-9.403527
E1415_167,2.2893994,0.27834973
E1416_755,-6.5084305,-9.276215
E1417_317,-1.506661,0.088468574
E1418_499,-6.3652186,-8.916302
E1419_182,2.2690032,0.54549706
E1420_642,-7.0336256,-9.621544
E1421_511,-9.529954,6.5694847
E1422_581,3.2405264,10.27806
E1423_62,10.827993,-3.4737525
E1424_161,9.871294,-2.8298159
E1425_43,11.37287,-2.8397875
E1426_594,-8.45452,5.8013835
E1427_122,7.2013206,-2.743174
E1428_114,7.296932,-2.03614
E1429_740,-9.114153,6.1966443
E1430_142,10.868544,-3.1408086
E1431_648,-10.3461,6.5279503
E1432_393,1.7062894,6.55896
E1433_453,-7.67865,4.5045223
E1434_498,-10.059333,5.5375824
E1435_369,-3.2118945,-2.536861
E1436_626,-6.6608343,-8.817416
E1437_261,0.29555446,3.7944257
E1438_136,7.3265333,-3.3697789
E1439_709,-6.109296,-10.224212
E1440_476,-10.14355,5.111459
E1441_68,10.787731,-3.5407846
E1442_317,0.59974575,1.3966905
E1443_256,1.9670814,0.28478637
E1444_544,2.243484,9.8891115
E1445_9,13.087681,-2.452359
E1446_385,-3.1329596,2.223557
E1447_563,-5.768425,-9.7770605
E1448_597,-9.9435,5.4510345
E1449_637,4.010025,9.546196
E1450_770,-9.01605,6.4272704
E1451_341,-7.5702505,4.618946
E1452_363,-6.3949084,3.9917374
E1453_235,5.387547,-2.374552
E1454_786,-6.877765,-9.831729
E1455_223,5.1242776,-2.0565538
E1456_575,-8.968674,6.5102444
E1457_91,9.926802,-3.3919005
E1458_92,10.945927,-3.7965894
E1459_496,-4.8559847,-6.015199
E1460_443,-7.0174966,4.382067
E1461_583,-10.332039,5.804697
E1462_643,-5.363627,-9.371845
E1463_68,11.94118,-3.3529727
E1464_579,-10.086777,5.0365386
E1465_725,-10.310108,5.914708
E1466_218,1.8412827,0.5664558
E1467_388,-7.2247972,4.449505
E1468_682,-7.6565866,-9.462601
E1469_501,-8.284977,-8.738396
E1470_451,1.256782,7.1431603
E1471_49,11.129463,-4.3497167
E1472_389,-2.9942946,2.0227556
E1473_370,-3.7538152,-4.2472754
E1474_259,0.71806735,5.3364544
E1475_509,-6.8783245,-8.195634
E1476_134,7.3178973,-3.4421155
E1477_0,13.610993,-0.85437554
E1478_454,1.7928488,9.951742
E1479_775,2.6112242,9.776044
E1480_37,13.216262,-3.0128412
E1481_686,-7.6341324,-9.105966
E1482_20,12.077938,-3.0113537
E1483_662,-7.6253247,-7.8997364
E1484_55,11.021584,-3.7329164
E1485_606,-5.9192853,-8.720496
E1486_562,-7.8574243,-8.933144
E1487_272,-2.533128,-2.676042
E1488_599,-9.444361,5.7697887
E1489_34,11.168515,-3.5047605
E1490_150,7.537787,-2.895002
E1491_375,-1.866998,2.017701
E1492_427,-0.35209388,-0.22796746
E1493_678,-9.57758,4.769573
E1494_499,-9.0390005,6.6358337
E1495_688,-10.058586,5.0726204
E1496_126,13.291439,-3.198764
E1497_554,-5.4339037,-9.121259
E1498_635,-9.607787,6.8096175
E1499_661,-6.0658894,-8.901778
E1500_522,-4.289412,-5.073646
E1501_311,-2.4765096,-2.2951493
E1502_106,9.851952,-2.975024
E1503_430,-7.507229,-8.294202
E1504_635,1.8447262,10.663299
E1505_320,0.4759479,-0.052898113
E1506_38,11.604923,-4.335613
E1507_421,-5.176081,-6.566038
E1508_191,8.024453,-2.5126438
E1509_52,11.042446,-2.9343314
E1510_117,11.342919,-3.3056617
E1511_124,8.242452,-2.9049416
E1512_250,4.0988016,-1.6822338
E1513_561,-9.335586,5.23133
E1514_119,7.8912287,-2.333413
E1515_394,1.5945114,7.6723766
E1516_626,-7.93783,-9.809846
E1517_223,5.0998383,-2.0280306
E1518_267,1.1870909,0.046684552
E1519_312,-0.9897063,0.38933003
E1520_793,-5.828903,-9.417178
E1521_519,-7.276734,-10.454168
E1522_531,-10.461756,5.0055842
E1523_197,7.2646174,-3.3096273
E1524_291,0.97904927,0.6070088
E1525_334,-2.733742,2.0266209
E1526_263,4.973945,-2.0116575
E1527_28,11.887719,-2.8077717
E1528_613,-9.104374,6.1602387
E1529_190,2.13649,-0.33178687
E1530_515,-8.679452,4.8182406
E1531_722,-9.267831,6.7206507
E1532_477,-10.063017,5.2058306
E1533_715,-6.2009935,-9.398553
E1534_635,2.5209763,10.223031
E1535_49,10.967644,-3.5912154
E1536_472,-10.537941,5.465915
E1537_404,-2.620687,-2.737041
E1538_191,2.1185555,-0.9039234
E1539_417,-8.143547,-9.397664
E1540_564,13.261551,-1.4754928
E1541_300,-0.33840498,3.0634954
E1542_101,10.553426,-3.3553932
E1543_440,-9.385634,5.2322
E1544_376,-1.360124,-1.2644316
E1545_111,11.558839,-3.8118699
E1546_744,-9.328068,6.1289306
E1547_632,-6.0069036,-10.121251
E1548_28,11.912261,-2.5210207
E1549_345,-3.1214416,-3.4466734
E1550_397,0.4899861,6.7761345
E1551_740,1.6484851,10.507752
E1552_115,7.7079763,-3.3417504
E1553_267,1.7808146,-0.4470109
E1554_240,1.0243984,-0.44847366
E1555_119,7.270358,-2.9962738
E1556_214,3.0958834,-1.1215905
E1557_740,3.092433,10.34497
E1558_530,-7.0504947,-10.511607
E1559_36,11.236292,-3.7434578
E1560_336,0.06928861,2.6972406
E1561_790,2.1726427,9.873018
E1562_438,-6.7731886,4.2070613
E1563_789,2.5077684,10.686832
E1564_328,-4.240719,-4.813423
E1565_477,-9.027274,6.108037
E1566_201,1.5190734,-0.2951469
E1567_476,-0.32215056,6.1400957
E1568_242,0.6175369,5.07427
E1569_583,3.3529603,9.489646
E1570_45,13.017509,-3.1359034
E1571_65,10.697505,-4.0541286
E1572_426,1.1959306,7.0177536
E1573_461,-6.0176005,-6.8117275
E1574_157,8.933616,-3.0494833
E1575_714,-7.472034,-8.780537
E1576_781,-9.522494,6.345547
E1577_114,8.428737,-2.1714194
E1578_569,1.167952,6.995965
E1579_420,3.0346684,10.565131
E1580_73,11.398201,-3.1486843
E1581_631,-7.07193,-7.3461943
E1582_49,10.5577135,-4.264991
E1583_135,6.768222,-3.552597
E1584_529,-7.95924,-10.329662
E1585_471,0.099298835,6.3284326
E1586_293,-2.1521935,-2.154014
E1587_106,10.398357,-4.8589954
E1588_74,11.061698,-3.840456
E1589_490,-9.288888,5.3197465
E1590_117,11.165992,-3.4227867
E1591_542,-10.523816,5.7411113
E1592_391,-7.7418284,-8.372463
E1593_526,-7.732782,-9.493551
E1594_458,-9.362537,6.20172
E1595_748,-10.115967,5.415775
E1596_473,-3.8672588,-4.435669
E1597_541,-9.79429,5.7770443
E1598_632,-10.077865,6.7384686
E1599_451,1.61014,8.926907
E1600_486,-9.383885,6.4012594
E1601_331,-2.2021856,-2.2128003
E1602_168,7.526956,-2.4740186
