,t-SNE 1,t-SNE 2
E811_154,-5.3288674,-5.938802
E812_109,-6.530087,-7.4829087
E813_563,-7.7669787,14.123105
E814_534,15.424754,0.43564075
E815_571,-7.788089,13.212828
E816_512,-6.2862105,11.352543
E817_301,-1.0020568,2.4451513
E818_741,-5.5478735,12.167799
E819_76,-7.2815347,-9.619678
E820_25,-9.477658,-10.50197
E821_109,-5.81108,-5.7391677
E822_216,-1.6031002,-1.4293268
E823_792,13.592834,-5.2740383
E824_598,-6.243164,15.222892
E825_678,-4.838711,14.225657
E826_666,-7.3408175,13.269321
E827_9,-10.83577,-10.729963
E828_438,11.734473,-0.81979066
E829_131,-5.134337,-6.6832547
E830_432,-3.6489785,8.012106
E831_159,-5.2548695,-5.2197785
E832_291,-2.8718672,-1.1817153
E833_251,2.9396088,-1.0759988
E834_259,-2.619361,-0.8330123
E835_164,-6.059134,-7.3942738
E836_159,-3.8094091,-6.1777205
E837_234,-2.2327979,-2.2413223
E838_435,12.346634,-1.1895456
E839_83,-7.249718,-10.902867
E840_531,16.599617,-0.7095667
E841_500,15.589678,-3.5911746
E842_699,13.305939,-2.8464324
E843_782,17.372688,-3.476174
E844_402,-2.7999122,6.5465174
E845_190,-5.20171,-5.6204743
E846_217,-4.0088778,-6.391548
E847_377,-2.5015771,4.43209
E848_467,-3.2790148,6.0928884
E849_213,-2.809697,-1.6551709
E850_239,-2.4079173,-1.5406489
E851_127,-4.853113,-7.0936427
E852_386,7.647921,-0.27471948
E853_389,-2.3952487,3.6764042
E854_53,-8.140943,-10.534306
E855_343,4.151349,-0.108709596
E856_561,13.4604435,-3.0922332
E857_799,-8.323307,13.567131
E858_302,3.6609094,-0.8637702
E859_435,-3.1922867,7.460919
E860_345,-1.8620859,1.7306854
E861_491,-8.092219,12.439106
E862_368,-3.0430915,6.1609488
E863_571,16.727776,-3.4535291
E864_250,-2.50153,-1.9987087
E865_526,-4.4654484,13.26885
E866_350,5.990592,-0.9123247
E867_194,-5.069835,-7.440939
E868_55,-8.574719,-10.810819
E869_684,15.706488,-1.6498873
E870_314,-1.1630225,1.2282515
E871_283,5.4436045,-1.1504415
E872_5,-11.639576,-10.620537
E873_390,5.737451,-0.4430438
E874_176,-5.276834,-5.720398
E875_680,13.575122,-1.9209024
E876_521,15.649485,-3.6451037
E877_227,-2.1420755,-1.781493
E878_155,-5.792912,-5.4678793
E879_488,16.632616,-1.8595097
E880_280,3.0269666,-0.3143123
E881_524,-7.31651,14.564034
E882_238,-2.2154484,-2.1734188
E883_186,-5.506017,-7.9533787
E884_225,-3.2538,-3.0812643
E885_523,14.456262,-2.6965883
E886_783,-5.9910846,14.690149
E887_234,-4.7970095,-5.3031316
E888_555,15.122626,-4.7220774
E889_357,7.25156,-1.087271
E890_79,-9.034736,-11.334621
E891_311,6.5683966,-1.0231607
E892_32,-8.315298,-9.648613
E893_453,-3.0518444,5.8969254
E894_268,-1.6205914,2.7358496
E895_210,-2.8398218,-1.0276954
E896_644,16.169357,-4.336888
E897_612,-5.328925,13.511235
E898_655,-5.917486,13.800332
E899_418,7.59777,-0.45024607
E900_747,-5.2372894,14.423357
E901_127,-5.7288017,-7.106976
E902_31,-7.9111805,-11.047419
E903_797,-7.320196,13.995975
E904_689,-5.3319077,13.185926
E905_13,-10.899632,-10.660343
E906_692,16.575148,-3.697387
E907_101,-6.1823335,-8.065296
E908_109,-6.941352,-8.489366
E909_412,-2.381009,5.161983
E910_104,-7.419144,-9.148987
E911_270,-2.0671568,-1.3544903
E912_89,-8.371408,-9.1207285
E913_347,-2.476746,6.2455325
E914_236,-5.2559433,-6.007284
E915_102,-5.9833446,-7.319775
E916_29,-8.932667,-10.424364
E917_632,17.260815,-3.354838
E918_9,-10.917321,-10.432592
E919_777,-7.3405533,13.782485
E920_746,13.462637,-1.1831659
E921_396,13.052174,-4.667766
E922_443,14.177926,-2.392306
E923_707,-7.6335616,11.918935
E924_732,16.155415,-3.8072746
E925_106,-6.8777304,-9.549392
E926_517,-2.7210186,6.1301293
E927_252,-3.2128682,-3.8020651
E928_7,-11.132147,-10.742347
E929_165,-5.537681,-6.0636315
E930_62,-8.728971,-9.265921
E931_762,13.458689,-3.53204
E932_511,-3.4410315,7.4173512
E933_175,-5.4433327,-6.61478
E934_30,-8.416977,-10.209123
E935_351,6.7604837,-0.5189119
E936_648,-7.240627,10.926846
E937_585,-7.3835273,14.334049
E938_419,-2.9177353,6.1448584
E939_276,2.9393246,-0.5686724
E940_344,-1.2854906,1.030389
E941_725,-7.3595133,12.542801
E942_376,6.1709003,-1.1462139
E943_60,-8.46111,-11.795729
E944_436,17.776007,-3.213828
E945_152,-4.8183346,-6.159882
E946_640,14.100077,-1.371037
E947_424,14.606611,-3.356486
E948_31,-8.99417,-11.4371
E949_481,-5.5777793,12.325338
E950_204,-2.7538686,-1.9972209
E951_771,16.94576,-4.2266264
E952_453,13.734106,-0.8527173
E953_2,-12.009115,-10.554679
E954_799,14.642468,-3.3817804
E955_107,-4.806413,-7.1837387
E956_371,-2.8491642,5.7266636
E957_244,-4.5531974,-5.293649
E958_65,-8.362444,-10.272287
E959_372,6.800605,-0.98097837
E960_373,7.4770284,-1.2303134
E961_748,-7.0795426,11.439408
E962_625,-5.288468,11.095925
E963_791,-5.263844,14.135898
E964_628,-7.3540735,11.024726
E965_530,-3.768735,13.79278
E966_334,-1.3972027,3.042911
E967_112,-8.267186,-11.620434
E968_426,8.167801,-0.57586807
E969_63,-7.9264193,-10.313213
E970_798,14.548729,-2.0607133
E971_401,6.5433116,-0.67995644
E972_19,-9.844406,-10.619664
E973_271,5.3317847,-1.2144554
E974_177,-3.3072364,-3.3171208
E975_449,-3.3462029,6.474936
E976_211,-3.5184155,-4.7473135
E977_4,-11.814024,-10.582003
E978_685,17.326838,-1.8333484
E979_520,14.394525,-4.083412
E980_463,9.393446,-1.2284921
E981_701,-6.454642,14.3520355
E982_462,8.274043,-1.2921364
E983_24,-8.716781,-11.934014
E984_90,-5.9071302,-6.714268
E985_730,-6.857425,15.425328
E986_235,-1.391521,-1.2523446
E987_652,14.033943,-0.6136456
E988_83,-8.885795,-9.907635
E989_797,-3.7177806,12.551814
E990_263,-1.9516944,-0.8340728
E991_510,9.150433,-1.5380701
E992_208,-4.0317574,-4.947647
E993_1,-12.0635395,-10.545477
E994_451,7.527959,-1.0213181
E995_30,-10.914259,-11.2724695
E996_84,-7.8738937,-11.363649
E997_449,9.463904,-0.93219
E998_330,4.420668,-0.8925418
E999_49,-7.4267755,-10.227359
E1000_7,-10.882095,-10.818507
E1001_461,-6.6497855,12.607148
E1002_630,16.15735,-1.9808934
E1003_569,13.6549425,-1.1677778
E1004_755,-6.932771,11.030584
E1005_474,17.642506,-3.2363935
E1006_250,-4.3556056,-4.36532
E1007_151,-6.7581005,-10.76283
E1008_392,5.607823,-1.1990534
E1009_597,14.454527,-0.4266363
E1010_750,14.253173,-0.85356045
E1011_59,-9.038419,-10.488855
E1012_650,12.618478,-3.6791866
E1013_399,8.454657,-0.6035346
E1014_735,-5.308001,14.170498
E1015_708,-9.868251,-10.4948225
E1016_50,-9.622241,-10.184373
E1017_302,-2.8876362,5.181255
E1018_437,-4.0186305,7.775896
E1019_585,-5.309735,10.9305935
E1020_651,15.897143,-1.8642339
E1021_324,4.2524595,-0.9329003
E1022_764,15.891829,-2.3554997
E1023_54,-8.268559,-10.034943
E1024_655,14.119043,-4.5198894
E1025_777,14.876298,-2.574705
E1026_128,-6.0006695,-5.855517
E1027_660,-5.9504895,12.610368
E1028_451,-7.6235423,13.656792
E1029_100,-5.646974,-6.6614137
E1030_179,-3.4805098,-4.1725936
E1031_710,-8.095124,13.217383
E1032_321,-2.081576,4.1218348
E1033_662,14.96257,-2.808256
E1034_761,-3.9731677,12.727406
E1035_770,-5.992356,14.089991
E1036_322,5.2276645,-0.9146939
E1037_273,5.1897388,-0.8843808
E1038_151,-6.4270287,-8.342049
E1039_744,17.638765,-2.2597485
E1040_303,-2.6396654,-1.4071862
E1041_754,14.242306,-3.624426
E1042_555,14.319265,-1.2824975
E1043_770,-7.6966486,12.061739
E1044_66,-10.52701,-11.585809
E1045_541,8.893126,-1.0577867
E1046_781,15.934774,-3.9409444
E1047_711,14.704042,-1.2690833
E1048_658,15.656827,-4.4946146
E1049_258,4.9800825,-1.1858499
E1050_311,0.77355975,-1.003809
E1051_761,-5.899903,13.567743
E1052_17,-10.170133,-11.475131
E1053_539,-3.7028096,7.5336094
E1054_673,-4.590763,14.426857
E1055_356,-1.9902768,3.0112069
E1056_258,-2.5443928,-2.039662
E1057_540,15.383861,-3.1863427
E1058_209,-5.0841026,-4.3908615
E1059_328,-0.8554756,0.492638
E1060_661,16.179531,-3.8581629
E1061_535,-4.7015443,12.193964
E1062_64,-8.28458,-10.07658
E1063_298,-1.7334003,2.2750702
E1064_761,-6.0169597,15.505886
E1065_763,-7.020832,14.751982
E1066_657,16.437231,-1.4171231
E1067_315,5.30466,-1.1580547
E1068_371,8.809687,-1.1841133
E1069_71,-9.844116,-9.948785
E1070_656,16.082172,-1.2546202
E1071_181,-5.860305,-7.79753
E1072_132,-5.3486767,-7.100467
E1073_477,-7.047072,12.666372
E1074_422,-0.6371124,5.5243406
E1075_156,-4.4973845,-6.8380127
E1076_743,-6.7339005,11.806651
E1077_258,-3.1748607,-2.8887699
E1078_442,7.736862,-1.2261543
E1079_522,9.340623,-1.3590248
E1080_620,16.013884,-2.13978
E1081_182,-1.5770588,-1.9792404
E1082_741,17.408972,-2.6701202
E1083_751,13.884767,-4.672455
E1084_447,-3.5865378,7.420151
E1085_797,-5.0070157,13.095908
E1086_777,-5.0770593,12.951723
E1087_338,-1.866263,2.375799
E1088_143,-4.946057,-5.2880535
E1089_4,-11.601849,-10.599967
E1090_20,-10.555341,-10.4453745
E1091_638,-7.769526,13.203444
E1092_212,-3.0177681,-2.0394628
E1093_373,6.3075867,-1.3706999
E1094_528,14.617436,-3.678472
E1095_288,-2.4666462,-2.2960126
E1096_632,-6.304742,12.366611
E1097_654,15.262441,-2.3120105
E1098_590,13.727176,-2.0177984
E1099_142,-4.608711,-6.86432
E1100_302,-1.6874926,2.7741742
E1101_183,-2.5964963,-2.1909769
E1102_412,-2.606712,6.1244254
E1103_156,-5.1278863,-7.215733
E1104_340,3.4888961,-0.23447978
E1105_39,-8.962627,-9.318336
E1106_410,-1.7602673,3.184531
E1107_644,15.413298,-1.6923782
E1108_359,6.121561,-0.74408084
E1109_132,-6.9332027,-8.252122
E1110_201,-1.8503265,-2.0742784
E1111_587,-7.9394407,13.049299
E1112_751,-4.2351007,12.905971
E1113_324,6.6093054,-1.3874265
E1114_58,-8.819382,-10.388194
E1115_65,-7.824924,-9.7668915
E1116_634,-4.4370875,11.680844
E1117_771,14.579073,-3.687981
E1118_470,-3.3270307,6.2929263
E1119_319,4.5372434,-1.3523606
E1120_296,-1.409473,-0.6047742
E1121_482,13.496812,-3.2641742
E1122_640,-5.4808936,14.185069
E1123_279,-2.4759402,-3.1360877
E1124_562,13.895314,-3.391261
E1125_65,-8.023984,-10.608131
E1126_487,-2.9817927,7.6968384
E1127_670,-6.001513,10.875793
E1128_136,-5.598285,-5.2546577
E1129_585,-3.8354287,12.560928
E1130_473,12.830228,-2.6431353
E1131_519,-3.0990603,7.3625402
E1132_549,15.256953,-1.2016696
E1133_254,-2.092214,-1.557512
E1134_657,14.662055,-3.5243623
E1135_573,-5.1663895,11.860904
E1136_438,-2.2043583,3.437954
E1137_634,-6.784524,13.808981
E1138_158,-4.132155,-4.256095
E1139_118,-4.315476,-6.2288566
E1140_172,-5.3110046,-6.248242
E1141_791,14.486141,-1.2776506
E1142_239,-2.612682,-2.4882061
E1143_558,14.5679035,-2.4309752
E1144_524,16.59577,-2.1633716
E1145_448,-6.195964,10.776607
E1146_624,-4.5817003,12.816195
E1147_226,-2.4228072,-1.3019724
E1148_163,-4.420273,-6.3889503
E1149_439,6.6172323,-0.5222327
E1150_769,15.024617,-2.2815394
E1151_733,-4.0887895,13.972901
E1152_347,-1.7870748,0.34203407
E1153_360,4.7999854,0.19686182
E1154_292,-1.9296873,-1.4973679
E1155_167,-6.0130816,-5.4710064
E1156_783,-6.546081,13.907874
E1157_385,6.5815997,-0.76741713
E1158_684,-4.8599296,13.498803
E1159_638,-5.8806753,13.328307
E1160_472,13.946692,-1.2296755
E1161_149,-5.983809,-6.591121
E1162_168,-5.4883943,-5.640664
E1163_310,-1.775384,-0.9451054
E1164_349,10.360301,-1.115571
E1165_674,15.396294,-0.089013636
E1166_105,-7.4124427,-8.138355
E1167_212,-7.134067,-10.969694
E1168_80,-7.3583646,-10.332287
E1169_323,-2.189363,-0.97268784
E1170_210,-1.7949806,-0.8176261
E1171_440,15.139239,-4.65789
E1172_461,-3.5112567,7.3600726
E1173_207,-1.1153036,-1.4728488
E1174_584,-4.1033807,11.436255
E1175_616,15.6416025,-2.619827
E1176_280,-0.88513976,2.197789
E1177_224,-2.1683218,-1.8746696
E1178_445,5.5852146,-0.26883343
E1179_573,15.201238,-2.2124667
E1180_305,-2.7272546,5.226303
E1181_301,4.931716,-0.5723498
E1182_766,16.73138,-3.41428
E1183_205,0.32684666,-1.2889091
E1184_733,-3.9950306,12.191748
E1185_398,-1.7444874,3.624342
E1186_418,-2.5342054,6.066778
E1187_430,-5.161725,14.928051
E1188_35,-9.176922,-11.030923
E1189_456,13.271463,-2.2515686
E1190_551,-5.191147,13.1257
E1191_68,-7.899046,-10.171747
E1192_609,14.080456,-3.8223128
E1193_632,15.5819,-3.5440178
E1194_712,-4.1679516,13.801485
E1195_622,13.909653,-2.0047667
E1196_378,6.7457595,-1.3182479
E1197_190,-4.66196,-6.044673
E1198_745,-6.45428,12.974217
E1199_78,-7.2118554,-9.129512
E1200_137,-7.8488755,-8.8873825
E1201_417,-2.215231,5.8556366
E1202_57,-8.013791,-11.554807
E1203_179,-5.223672,-6.72413
E1204_5,-11.621935,-10.603411
E1205_517,8.463722,-1.2213525
E1206_413,-2.1897163,4.244085
E1207_394,-2.3599317,5.781838
E1208_379,7.7596436,-0.29612204
E1209_18,-10.466266,-10.322733
E1210_503,-4.919169,11.468844
E1211_400,-2.2074556,6.058835
E1212_534,-5.0962377,14.341762
E1213_109,-9.170588,-9.397218
E1214_249,-3.0347013,-2.651038
E1215_304,5.434973,-1.1663002
E1216_427,-3.2136397,5.9365945
E1217_97,-8.132558,-10.273017
E1218_603,-6.6044664,13.398918
E1219_285,-2.4500725,-2.6723216
E1220_7,-11.438934,-10.689724
E1221_727,-7.421697,11.689264
E1222_570,-7.8143086,13.116249
E1223_721,-6.091956,14.881798
E1224_766,16.875189,-2.472513
E1225_764,15.497802,-2.9073524
E1226_410,8.688835,-1.2961118
E1227_797,17.869211,-3.0872788
E1228_391,7.7617865,-1.0898371
E1229_643,14.356323,-0.7375145
E1230_526,-5.95165,12.635371
E1231_648,14.893415,-2.7430744
E1232_706,-6.151458,13.253012
E1233_385,-7.315204,11.300811
E1234_669,14.0828905,-3.6985202
E1235_654,16.010145,-3.3950706
E1236_405,8.195962,-1.3375607
E1237_396,-2.4192894,5.159301
E1238_396,5.064965,-0.6536698
E1239_159,-7.2643666,-10.175337
E1240_324,-1.8483721,2.7627642
E1241_134,-4.3153462,-7.0798907
E1242_395,-2.1497064,5.958269
E1243_489,8.788843,-1.1967144
E1244_162,-6.078997,-6.692821
E1245_62,-10.664393,-11.06691
E1246_509,-4.4786406,13.280346
E1247_387,8.169596,-0.84907126
E1248_20,-9.365865,-10.53364
E1249_410,16.880665,-2.460628
E1250_318,-1.942488,-2.05046
E1251_182,-3.387696,-3.9250188
E1252_52,-9.649854,-10.409529
E1253_344,-1.579529,-1.6715242
E1254_504,-2.9261465,7.124438
E1255_548,14.569929,-0.3718232
E1256_522,-5.0740476,14.343872
E1257_272,-0.6650832,-1.442475
E1258_792,-6.90863,14.590024
E1259_504,-3.127819,6.1065083
E1260_122,-5.277103,-5.4243236
E1261_602,13.922249,-1.3685962
E1262_193,-4.018637,-4.6630764
E1263_587,-6.7797637,14.489085
E1264_699,15.339754,-1.2638956
E1265_631,13.437585,-3.4173207
E1266_545,-7.0313835,13.613974
E1267_518,15.771236,0.05423575
E1268_632,16.81082,-4.227447
E1269_733,-4.9041934,11.438653
E1270_153,-6.1945424,-7.2416472
E1271_544,9.940694,-1.5985101
E1272_117,-9.3342085,-9.444985
E1273_648,-6.8310623,14.052882
E1274_227,-2.4642408,-1.7849667
E1275_170,-4.9508343,-6.9517283
E1276_599,-6.6466255,12.177666
E1277_260,-1.4504257,-1.6545707
E1278_730,13.800319,-1.275609
E1279_228,-1.4949367,-1.6748236
E1280_443,7.933806,-0.7228709
E1281_549,-5.5775485,10.820013
E1282_660,13.419474,-3.305914
E1283_564,14.5632715,-4.549081
E1284_614,-5.704026,12.189414
E1285_587,13.966387,-3.8885148
E1286_240,2.6847765,-0.6917175
E1287_398,-2.8673043,5.7985883
E1288_688,-5.0863757,13.268117
E1289_246,-1.6606212,-1.8357912
E1290_611,16.763357,-3.2186491
E1291_543,15.408188,-1.9049255
E1292_254,-1.5212533,-2.2060182
E1293_788,-5.998299,12.798426
E1294_57,-8.152952,-10.837239
E1295_281,-1.5493233,-1.4436234
E1296_691,14.622204,-0.83719146
E1297_646,15.118836,-3.5874705
E1298_5,-11.804081,-10.600283
E1299_164,-4.7162323,-5.2971063
E1300_742,-6.197627,11.785075
E1301_37,-9.734443,-10.967721
E1302_2,-11.9745655,-10.562266
E1303_449,13.946298,-0.6010988
E1304_781,14.735995,-2.986342
E1305_357,-3.5272617,6.535526
E1306_364,4.7474413,-0.44052744
E1307_306,5.5088663,-0.51843804
E1308_10,-11.174187,-10.872051
E1309_27,-10.505958,-11.8300705
E1310_310,0.5829136,-0.7079555
E1311_43,-8.034812,-12.03769
E1312_486,-3.3586102,6.7936897
E1313_204,-2.0727954,-1.4005606
E1314_243,-2.6788325,-0.58203894
E1315_211,-5.1201105,-6.465189
E1316_240,-2.2418046,-0.91111785
E1317_772,16.163086,-1.1058493
E1318_253,-1.7793496,-0.6558327
E1319_525,-4.6308503,12.933571
E1320_13,-10.361906,-11.224793
E1321_682,-4.515893,14.336166
E1322_142,-7.5718775,-9.116058
E1323_196,-7.9229965,-8.802085
E1324_72,-8.871001,-8.631863
E1325_697,-5.0136275,13.5565
E1326_409,-3.2665732,5.632346
E1327_705,-7.2210436,13.063529
E1328_90,-7.870545,-9.743408
E1329_545,13.728244,-2.1163034
E1330_414,8.047974,-0.7329542
E1331_286,4.3739038,-0.8374639
E1332_724,-5.34182,11.509605
E1333_70,-11.051459,-11.204627
E1334_546,16.567991,-2.7137942
E1335_462,13.39371,-3.4376984
E1336_441,9.469679,-1.6354713
E1337_137,-5.0964003,-7.572992
E1338_477,15.170527,-1.2395736
E1339_255,7.7396045,-1.3794019
E1340_426,2.7300978,-0.3770229
E1341_565,-5.7266006,10.47622
E1342_598,-7.5899706,12.118631
E1343_53,-9.89504,-11.27285
E1344_116,-8.263409,-8.557736
E1345_160,-6.2103233,-5.7880588
E1346_531,-3.7014883,12.200988
E1347_445,-1.724064,1.3502959
E1348_380,4.7668767,-0.092998356
E1349_790,-4.4820714,12.2765045
E1350_138,-5.686477,-5.429154
E1351_27,-8.267913,-11.2901945
E1352_363,16.88433,-3.5672016
E1353_54,-8.526482,-10.207421
E1354_95,-7.595421,-9.521748
E1355_625,15.532392,-1.9414127
E1356_776,-5.2605705,12.165514
E1357_338,-1.9904801,2.584727
E1358_367,6.8339176,-0.97631156
E1359_679,-4.5105395,13.734726
E1360_368,0.046187054,1.4562242
E1361_388,8.054428,-1.7195876
E1362_638,14.916131,-1.5876589
E1363_166,-6.110442,-6.6951804
E1364_352,6.850715,-1.0860257
E1365_99,-6.064123,-8.586547
E1366_342,5.798078,-1.0744867
E1367_91,-6.871698,-7.675915
E1368_534,15.203537,-3.7482247
E1369_610,13.8893175,-3.8779893
E1370_755,-5.7175484,14.573822
E1371_40,-9.490057,-11.510324
E1372_312,2.7177627,-0.52298427
E1373_774,-3.9684553,13.2906475
E1374_43,-10.111307,-11.995525
E1375_594,-5.258401,14.636568
E1376_677,16.51794,-0.52875584
E1377_674,14.385797,-1.6210529
E1378_769,16.372332,-0.17267543
E1379_83,-7.6721597,-11.277583
E1380_779,16.617958,-2.4555378
E1381_521,8.6521635,-1.1247549
E1382_639,-6.636275,12.756544
E1383_670,14.221694,-3.255327
E1384_237,-2.0636563,-1.1823893
E1385_594,10.147557,-1.3285679
E1386_676,15.524405,-1.2633048
E1387_51,-8.23448,-10.714283
E1388_278,-0.85941213,0.026275719
E1389_238,-1.5551158,-1.5557436
E1390_68,-7.176315,-10.700519
E1391_462,10.318602,-1.6923621
E1392_320,-0.96378696,-0.22418292
E1393_165,-5.9637885,-6.687384
E1394_41,-8.899657,-11.044923
E1395_342,8.6153345,-0.67740077
E1396_211,-2.8147688,-1.4030242
E1397_239,-2.560257,-0.4705278
E1398_493,-2.553604,6.0920405
E1399_117,-7.6557646,-9.694759
E1400_386,6.6677,-0.23466314
E1401_192,-4.917109,-4.7948217
E1402_320,-2.7798698,4.7909384
E1403_446,-3.4468634,9.126533
E1404_677,-4.08813,12.369338
E1405_273,3.265978,-1.0806026
E1406_610,15.386014,-0.97288156
E1407_648,-4.21712,12.089924
E1408_163,-5.1935306,-6.565416
E1409_583,-4.0128937,12.008653
E1410_82,-6.2432256,-8.426815
E1411_492,-6.4140263,10.965377
E1412_654,17.289356,-1.6723661
E1413_714,13.525062,-4.69571
E1414_740,14.609123,-0.753268
E1415_733,-3.9848816,13.156334
E1416_134,-6.266875,-5.7360873
E1417_637,-4.629123,11.434987
E1418_528,16.311861,-1.3860368
E1419_371,5.014411,-0.6077025
E1420_710,14.576048,-2.0882592
E1421_454,-5.1182594,14.108192
E1422_450,12.715469,-3.0306988
E1423_713,17.270525,-3.311476
E1424_76,-8.843726,-11.229871
E1425_71,-7.557174,-9.686781
E1426_702,14.922587,-3.177156
E1427_209,-2.1575563,-2.293732
E1428_615,14.716612,-3.667698
E1429_225,-1.9267715,-1.3151863
E1430_468,-3.083769,5.989682
E1431_641,13.564128,-2.1206188
E1432_367,-2.3373823,4.17272
E1433_550,10.879372,-1.1757283
E1434_345,2.920825,-0.29474092
E1435_114,-6.219831,-8.19646
E1436_408,-3.1089816,6.5504923
E1437_565,-6.6356792,14.963549
E1438_71,-7.5383816,-11.364328
E1439_467,-3.1840692,6.9802165
E1440_49,-8.465153,-11.0406685
E1441_503,-5.1684275,12.529717
E1442_119,-5.5627484,-7.5208077
E1443_9,-11.112904,-10.54322
E1444_282,-2.195536,-1.5478022
E1445_106,-6.8469357,-11.047131
E1446_186,-3.4065285,-4.660226
E1447_535,-6.482276,14.156802
E1448_287,-2.6203692,-1.1693864
E1449_791,15.696517,-3.4434106
E1450_317,4.03374,-1.0458338
E1451_763,12.785335,-2.9665189
E1452_309,-2.4803872,-1.2823842
E1453_275,-3.4328413,-4.7206535
E1454_346,5.364365,-0.14271131
E1455_195,-7.4849267,-8.767409
E1456_728,14.912775,-2.6312997
E1457_51,-8.592032,-9.981626
E1458_129,-6.3317614,-5.7299724
E1459_158,-6.8122306,-7.987905
E1460_535,-6.110635,12.046052
E1461_596,14.790887,0.32300755
E1462_633,16.675646,-1.2237924
E1463_136,-6.810714,-9.820419
E1464_45,-9.407829,-11.204766
E1465_227,-1.8484008,0.40229014
E1466_789,-5.209035,12.955678
E1467_594,15.019086,-3.149481
E1468_186,-2.8124337,-1.6464939
E1469_496,14.211876,-4.1678624
E1470_666,16.470844,-0.67587274
E1471_193,-6.0383306,-7.091941
E1472_605,-4.117164,12.714962
E1473_133,-9.469217,-9.930496
E1474_476,-3.8602438,11.707781
E1475_234,-2.5285344,-1.7833474
E1476_276,-0.05374856,-0.12845464
E1477_389,13.350146,-3.7773097
E1478_574,-5.9645553,13.261539
E1479_87,-8.20112,-9.21518
E1480_56,-8.412801,-11.250885
E1481_558,-4.899587,11.480127
E1482_472,-3.0622694,5.8541865
E1483_349,-0.32403108,-0.88497704
E1484_712,14.710359,0.28355908
E1485_398,-2.7997413,5.391481
E1486_704,-7.6936064,13.962309
E1487_387,6.085739,-0.94343495
E1488_43,-9.104534,-11.030462
E1489_455,-5.25671,10.877195
E1490_153,-8.330747,-8.98474
E1491_685,15.8537655,-1.598705
E1492_290,-2.5124505,-0.8876582
E1493_80,-8.11446,-11.388484
E1494_278,-0.6943222,-0.47660255
E1495_150,-6.276129,-7.2218437
E1496_56,-8.85477,-10.173202
E1497_286,4.3661876,-0.086611405
E1498_593,15.645976,-1.5276322
E1499_573,-6.421476,11.837588
E1500_548,15.383359,-3.7333446
E1501_128,-4.765516,-7.114198
E1502_429,-2.7110696,5.960177
E1503_128,-5.977289,-6.0471916
E1504_559,15.774287,-0.82772374
E1505_281,-1.5115848,0.88866687
E1506_740,-4.1118836,14.111011
E1507_690,-4.7473392,13.136413
E1508_772,-6.769398,15.061428
E1509_278,-1.5242728,-0.57323354
E1510_315,-1.6027589,1.281498
E1511_611,15.488358,-1.5491407
E1512_452,-2.6268303,5.9549766
E1513_31,-9.877132,-11.205154
E1514_351,6.7360554,-1.3985683
E1515_792,-8.076548,12.494088
E1516_17,-10.261493,-11.19424
E1517_643,13.464994,-2.4732833
E1518_41,-8.705695,-10.973276
E1519_762,-5.6611676,13.0674715
E1520_96,-7.765103,-10.039621
E1521_197,-4.3497458,-5.7023635
E1522_423,-2.6540291,5.757858
E1523_331,7.863906,-0.23906612
E1524_694,-5.388568,13.158069
E1525_377,8.638835,-1.1741931
E1526_704,-8.112403,13.116963
E1527_505,8.992071,-0.76205033
E1528_477,-2.3782532,5.825275
E1529_182,-5.620745,-5.399518
E1530_521,16.840708,-3.5086682
E1531_240,-1.3510442,-1.871763
E1532_440,8.580635,-0.7776347
E1533_620,-6.4207754,12.523587
E1534_453,12.903377,-1.3138075
E1535_167,-5.3506894,-5.081833
E1536_129,-5.824877,-6.8642573
E1537_444,8.629575,-0.6296509
E1538_19,-9.09449,-11.592177
E1539_289,4.7163773,-1.0105163
E1540_694,15.8318615,-3.962367
E1541_766,16.104147,-1.5603709
E1542_410,-2.7961183,6.47433
E1543_503,14.031617,-1.9320983
E1544_681,-6.802393,14.281042
E1545_416,7.8388805,-0.60505676
E1546_756,-5.0433097,11.803738
E1547_653,-5.1820354,11.263272
E1548_213,-2.4176447,-2.0119886
E1549_117,-6.3291965,-7.8475385
E1550_419,8.415647,-0.6418181
E1551_500,-5.6576786,11.580605
E1552_698,16.05024,-2.843898
E1553_50,-8.82591,-9.995748
E1554_546,-5.3490353,14.5556345
E1555_613,-5.5305605,13.85905
E1556_269,-1.545537,2.021511
E1557_499,-7.7219334,13.578681
E1558_305,4.297401,-0.91086876
E1559_456,2.6931415,-0.97446734
E1560_369,5.4052978,-0.5750979
E1561_525,-4.2277064,12.401763
E1562_655,14.645169,-5.069852
E1563_67,-8.571602,-11.07501
E1564_485,-1.9183111,2.2484405
E1565_85,-7.168414,-9.971804
E1566_516,10.824019,-1.3630153
E1567_301,-1.2739841,1.890475
E1568_196,-2.42354,-1.6206143
E1569_110,-4.783488,-6.506691
E1570_104,-8.977928,-11.809197
E1571_2,-11.982408,-10.5622225
E1572_202,-2.8573377,-3.0493596
E1573_604,15.824824,-3.6699417
E1574_698,-4.7244725,10.914431
E1575_736,-6.2517486,11.442478
E1576_425,-2.885394,6.5350847
E1577_498,15.082766,-1.3234988
E1578_258,-3.385672,-3.8851426
E1579_344,-3.281853,6.1577024
E1580_530,13.804791,-2.9406493
E1581_110,-5.114756,-7.8051367
E1582_242,-1.4318327,2.3850164
E1583_666,14.0442095,-0.17901835
E1584_188,-2.163454,-1.3315396
